map,z_lo,z_hi,ell_min,ell_max,ell_effective,low_theory_cl,low_observed_cl,high_observed_cl,low_observed_over_theory,high_observed_over_theory,high_over_low_observed
segment_25,0.10256817,0.13796899,660,679,669.5496268656716,5.504880877320092e-06,4.864321785441408e-06,5.158742904378064e-06,0.8836379739809151,0.9371216234000442,1.0605266534417683
segment_25,0.10256817,0.13796899,680,699,689.5481884057971,5.377927302931891e-06,4.906763668927984e-06,5.0610362165873026e-06,0.9123893635105401,0.9410756098968038,1.0314407943949384
segment_25,0.10256817,0.13796899,700,719,709.5468309859154,5.25557357583371e-06,4.694916544270663e-06,4.95875371239876e-06,0.8933214379984952,0.9435228411985719,1.0561963488893247
segment_25,0.10256817,0.13796899,720,739,729.5455479452055,5.137292573495165e-06,4.614268711830858e-06,4.774017959462162e-06,0.8981907582288101,0.929286757793931,1.0346207075504104
segment_25,0.10256817,0.13796899,740,759,749.5443333333334,5.0227928072906656e-06,4.593453357817606e-06,4.823317613731829e-06,0.9145217678798403,0.9602859999979901,1.0500417089297351
segment_25,0.10256817,0.13796899,760,779,769.5431818181818,4.911773579308109e-06,4.446542134123898e-06,4.753190325614541e-06,0.9052823918545233,0.9677136473957932,1.0689632937777305
segment_25,0.10256817,0.13796899,780,799,789.5420886075949,4.8039228969941294e-06,4.466101075219522e-06,4.639639306482601e-06,0.929677925932994,0.9658022008191841,1.0388567630558045
segment_25,0.10256817,0.13796899,800,819,809.5410493827161,4.69911038418204e-06,4.354461430864546e-06,4.518920277328614e-06,0.9266565530195592,0.9616544213432451,1.0377678960016454
segment_25,0.10256817,0.13796899,820,839,829.5400602409638,4.597072287105436e-06,4.289634678819764e-06,4.377927449808843e-06,0.933123172949005,0.9523294776305163,1.0205828182584005
segment_25,0.10256817,0.13796899,840,859,849.5391176470588,4.497686010318004e-06,4.1930514025441935e-06,4.4228443837573194e-06,0.9322685916546959,0.9833599707963178,1.0548032826579936
segment_25,0.10256817,0.13796899,860,879,869.5382183908046,4.400841253011731e-06,4.129789565967379e-06,4.272622304897785e-06,0.938409119652099,0.9708649004264356,1.0345859605311263
segment_25,0.10256817,0.13796899,880,899,889.5373595505617,4.3063575635161856e-06,4.080069540161276e-06,4.2987377604772546e-06,0.9474525698302342,0.9982305688911003,1.0535942385696042
segment_25,0.10256817,0.13796899,900,919,909.5365384615385,4.214181825389055e-06,4.0071099269337665e-06,4.08028538525338e-06,0.9508630839780694,0.9682271801067072,1.0182614052656167
segment_25,0.10256817,0.13796899,920,939,929.535752688172,4.124228420284054e-06,3.94861935930385e-06,3.991006494432164e-06,0.9574201418824159,0.967697733424107,1.0107346723680621
segment_25,0.10256817,0.13796899,940,959,949.535,4.03637099230482e-06,3.7424533086610747e-06,3.88460397279916e-06,0.927182688557596,0.9624001312577566,1.0379832832674516
segment_25,0.10256817,0.13796899,960,979,969.5342783505155,3.950580527536593e-06,3.7105519025425436e-06,3.7268527338451066e-06,0.9392421890096946,0.9433683753230584,1.004393101546806
segment_25,0.10256817,0.13796899,980,999,989.5335858585859,3.86680018253936e-06,3.6457810649825826e-06,3.7437961554744848e-06,0.9428418570592825,0.9681897120983124,1.0268845245353126
segment_25,0.10256817,0.13796899,1000,1019,1009.5329207920792,3.7849359742378424e-06,3.6116580653269313e-06,3.7116033664237383e-06,0.9542190647106512,0.9806251391534118,1.0276729688384163
segment_25,0.10256817,0.13796899,1020,1039,1029.532281553398,3.704960549098517e-06,3.4293371437979848e-06,3.573884951776051e-06,0.9256069257289132,0.9646215943232218,1.0421503637341354
segment_25,0.10256817,0.13796899,1040,1059,1049.5316666666668,3.62683995901561e-06,3.440865985186916e-06,3.592414458402918e-06,0.9487228617942186,0.9905081280117926,1.0440437011695385
segment_25,0.10256817,0.13796899,1060,1079,1069.5310747663552,3.5505122285054098e-06,3.366105900096922e-06,3.4585270025363814e-06,0.9480620494902186,0.974092406940463,1.0274563858602306
segment_25,0.10256817,0.13796899,1080,1099,1089.530504587156,3.4759290503632244e-06,3.2496519294773793e-06,3.3367465267445955e-06,0.9349016859644474,0.9599581805031133,1.0268012079931352
segment_25,0.10256817,0.13796899,1100,1119,1109.529954954955,3.4030766935392073e-06,3.1902628965841786e-06,3.2699191225026352e-06,0.9374642959534062,0.960871416359974,1.0249685460103444
segment_25,0.10256817,0.13796899,1120,1139,1129.529424778761,3.3319165099690013e-06,3.2023022253865724e-06,3.1887957242573676e-06,0.9610991799480489,0.9570455066075575,0.9957822528360594
segment_25,0.10256817,0.13796899,1140,1159,1149.5289130434783,3.262392618077389e-06,3.1270683573581526e-06,3.205158200506974e-06,0.9585199341215447,0.9824563060701919,1.0249722213347439
segment_25,0.10256817,0.13796899,1160,1179,1169.5284188034188,3.1944862951021446e-06,3.0134397810168835e-06,3.101346612167183e-06,0.9433253120031081,0.9708436116699686,1.029171590454227
segment_25,0.10256817,0.13796899,1180,1199,1189.5279411764707,3.128173566163986e-06,3.0045500207115216e-06,3.077362645931796e-06,0.960480599034004,0.9837570009599887,1.0242341198243825
segment_25,0.10256817,0.13796899,1200,1219,1209.527479338843,3.0634200154999816e-06,2.9071169768630735e-06,3.0123256618517553e-06,0.9489776009015866,0.9833211399711094,1.0361900418270087
segment_25,0.10256817,0.13796899,1220,1239,1229.5270325203253,3.0001790127307084e-06,2.8632700213929942e-06,2.9056982556561144e-06,0.954366392552989,0.9685082934472635,1.0148181044561346
segment_25,0.10256817,0.13796899,1240,1259,1249.5266,2.9384355608764863e-06,2.8417490410903362e-06,2.815766262969303e-06,0.9670959196541611,0.9582535347923052,0.9908567654126614
segment_25,0.10256817,0.13796899,1260,1279,1269.5261811023622,2.8781644518310085e-06,2.84743910809688e-06,2.767237003880524e-06,0.9893246740245916,0.9614589611514673,0.97183360164286
segment_25,0.10256817,0.13796899,1280,1299,1289.5257751937984,2.819335296980036e-06,2.740071831547162e-06,2.7581329407675054e-06,0.971885761328999,0.978291919986215,1.0065914728995062
segment_25,0.10256817,0.13796899,1300,1319,1309.5253816793893,2.7619069009421948e-06,2.7286850944267675e-06,2.6295856082950386e-06,0.9879714241982255,0.9520906035601648,0.9636823295095005
segment_25,0.10256817,0.13796899,1320,1339,1329.525,2.7058604279326065e-06,2.655248597197027e-06,2.568704810163439e-06,0.9812954762141043,0.9493116435891115,0.9674065218884038
segment_25,0.10256817,0.13796899,1340,1359,1349.5246296296295,2.6511728524524053e-06,2.6551238988660995e-06,2.53564778350015e-06,1.0014903013245777,0.9564249200706051,0.955001679802222
segment_25,0.10256817,0.13796899,1360,1379,1369.5242700729927,2.5978161727074294e-06,2.563523318384562e-06,2.4943604105686263e-06,0.9867993529784183,0.9601758726326728,0.9730203710963239
segment_25,0.10256817,0.13796899,1380,1399,1389.5239208633093,2.5457569675830442e-06,2.4979796960136322e-06,2.451527560194355e-06,0.9812325873295077,0.9629857018605545,0.9814041179384254
segment_25,0.10256817,0.13796899,1400,1419,1409.5235815602837,2.4949657356506197e-06,2.4675376880709136e-06,2.3940321639413566e-06,0.9890066435832019,0.9595451070661929,0.9702109821929316
segment_25,0.10256817,0.13796899,1420,1439,1429.5232517482518,2.4454243826366076e-06,2.404745973515296e-06,2.3532228474303175e-06,0.9833655011334054,0.9622963049436515,0.9785743996861085
segment_25,0.10256817,0.13796899,1440,1459,1449.5229310344828,2.3971062119856055e-06,2.3498681043446938e-06,2.26420042571822e-06,0.9802936943700201,0.94455573741253,0.9635436225258422
segment_25,0.10256817,0.13796899,1460,1479,1469.522619047619,2.3499843289762777e-06,2.289520899836635e-06,2.2829984134795143e-06,0.9742707096408671,0.9714951650226772,0.9971511566644418
segment_25,0.10256817,0.13796899,1480,1499,1489.5223154362416,2.3040254820404935e-06,2.26436755896117e-06,2.215480866991209e-06,0.9827875501428042,0.9615696025328385,0.9784104432266337
segment_25,0.10256817,0.13796899,1500,1519,1509.5220198675497,2.259207793131394e-06,2.2580881281498475e-06,2.143052270073297e-06,0.99950439929211,0.9485857284083202,0.9490560812740269
segment_25,0.10256817,0.13796899,1520,1539,1529.5217320261438,2.215509483598878e-06,2.1870019857638754e-06,2.112952603118111e-06,0.9871327574781151,0.9537095727912781,0.9661411452171589
segment_25,0.10256817,0.13796899,1540,1559,1549.5214516129033,2.1729050872560677e-06,2.1155901607267572e-06,2.0968398440236e-06,0.9736229037957257,0.9649937571233163,0.9911370751049835
segment_25,0.10256817,0.13796899,1560,1579,1569.521178343949,2.1313692322598064e-06,2.0837061316428675e-06,2.03358176079416e-06,0.9776373328959039,0.9541198821933043,0.9759446065414284
segment_25,0.10256817,0.13796899,1580,1599,1589.5209119496856,2.0908717389850548e-06,2.0629374048101166e-06,2.0093967360493462e-06,0.9866398623817557,0.9610329981430339,0.9740463919865283
segment_25,0.10256817,0.13796899,1600,1619,1609.520652173913,2.0513910520274452e-06,2.0361852928840065e-06,1.9294082430756037e-06,0.9925875862974002,0.9405365403971697,0.9475602489706788
segment_25,0.10256817,0.13796899,1620,1639,1629.520398773006,2.0129062438709423e-06,1.990335822176614e-06,1.8878806136189493e-06,0.9887871470601015,0.9378880011760702,0.9485236574571518
segment_25,0.10256817,0.13796899,1640,1659,1649.5201515151516,1.975393477529417e-06,1.9730834711524067e-06,1.8747285574143568e-06,0.9988306094946212,0.949040572797193,0.950151671140094
segment_25,0.10256817,0.13796899,1660,1679,1669.5199101796406,1.938829241790172e-06,1.936448375311044e-06,1.8071706302258802e-06,0.998772008164613,0.9320937560015713,0.9332397668156794
segment_25,0.10256817,0.13796899,1680,1699,1689.519674556213,1.9031882605385292e-06,1.8693949893390808e-06,1.7736064119637584e-06,0.9822438631531459,0.9319132787535669,0.9487595837575299
segment_25,0.10256817,0.13796899,1700,1719,1709.5194444444444,1.8684459486158423e-06,1.8698779423976677e-06,1.735455080895068e-06,1.0007664089950723,0.928822737516547,0.9281114245723254
segment_25,0.10256817,0.13796899,1720,1739,1729.519219653179,1.8345842812024384e-06,1.8408331568429492e-06,1.7002746932516436e-06,1.0034061534836738,0.9267901783924778,0.923644104807214
segment_25,0.10256817,0.13796899,1740,1759,1749.519,1.801581452219374e-06,1.77956977488697e-06,1.6259748714665531e-06,0.9877820248952454,0.9025264272472996,0.9136898672994306
segment_25,0.10256817,0.13796899,1760,1779,1769.5187853107345,1.7694158743728272e-06,1.7533333591505262e-06,1.6128838349474507e-06,0.9909108336512458,0.9115346246789723,0.919895709808931
segment_25,0.10256817,0.13796899,1780,1799,1789.5185754189945,1.7380663031953127e-06,1.724004840145293e-06,1.624156962140945e-06,0.9919097084937619,0.9344620278035692,0.9420837600456312
segment_25,0.10256817,0.13796899,1800,1819,1809.5183701657459,1.7075091284880043e-06,1.6846874996626688e-06,1.604110069250321e-06,0.9866345494471565,0.9394445057349456,0.9521706960914221
segment_25,0.10256817,0.13796899,1820,1839,1829.518169398907,1.677724929345818e-06,1.6912483660582033e-06,1.5346221233092928e-06,1.0080605804180656,0.9147042500630158,0.9073901587181074
segment_25,0.10256817,0.13796899,1840,1859,1849.517972972973,1.6486960122001574e-06,1.638026802837763e-06,1.5150442495172015e-06,0.9935286982661186,0.9189348662858716,0.9249203046571013
segment_25,0.10256817,0.13796899,1860,1879,1869.5177807486632,1.6204028245730314e-06,1.6157399931357203e-06,1.4900609030638522e-06,0.9971224245190144,0.9195620252368273,0.9222157707268491
segment_25,0.10256817,0.13796899,1880,1899,1889.5175925925926,1.5928262059626876e-06,1.6160799129959507e-06,1.4543137906924565e-06,1.0145990233876199,0.9130398440509612,0.8999021514947203
segment_25,0.10256817,0.13796899,1900,1919,1909.5174083769634,1.5659473934218844e-06,1.5844629352107976e-06,1.431845722200252e-06,1.011823859388056,0.914363872129449,0.9036788998852526
segment_25,0.10256817,0.13796899,1920,1939,1929.5172279792746,1.5397462669821237e-06,1.5415964836068509e-06,1.4114418005450326e-06,1.0012016373505186,0.9166716820891759,0.9155714971810929
segment_25,0.10256817,0.13796899,1940,1959,1949.5170512820512,1.514204804960967e-06,1.5015871184773293e-06,1.3665722055377055e-06,0.9916671202981931,0.902501564557466,0.9100851950058452
segment_25,0.10256817,0.13796899,1960,1979,1969.5168781725888,1.4893076483757625e-06,1.4993916247652107e-06,1.347543883069936e-06,1.006770915599907,0.9048123029110647,0.8987270975859609
segment_25,0.10256817,0.13796899,1980,1999,1989.5167085427136,1.4650377088304994e-06,1.4663617555935578e-06,1.3182552510540737e-06,1.0009037629236965,0.8998097749350095,0.8989972945117263
segment_25,0.10256817,0.13796899,2000,2019,2009.5165422885573,1.4413782818171367e-06,1.4695682737840229e-06,1.3032658907180127e-06,1.0195576638849777,0.9041803301455281,0.8868358918515609
segment_25,0.10256817,0.13796899,2020,2039,2029.5163793103447,1.4183130543436364e-06,1.4490807615207362e-06,1.288706437612909e-06,1.0216931706881442,0.9086191751998599,0.8893268559169039
segment_25,0.10256817,0.13796899,2040,2059,2049.516219512195,1.3958258006313142e-06,1.391037866346474e-06,1.2313980130320628e-06,0.9965698196131102,0.882200352275418,0.8852368744398733
segment_25,0.10256817,0.13796899,2060,2079,2069.5160628019325,1.3738991233897004e-06,1.379483590116191e-06,1.2399805500448497e-06,1.004064684685665,0.9025266330948337,0.8988729977863736
segment_25,0.10256817,0.13796899,2080,2099,2089.515909090909,1.352519736557079e-06,1.3688384838700162e-06,1.2032759590809826e-06,1.0120654411701804,0.8896550095039608,0.879048896754458
segment_25,0.10256817,0.13796899,2100,2119,2109.5157582938386,1.331673414699195e-06,1.3564310600868398e-06,1.1657560269226788e-06,1.0185913791732766,0.8754068482969644,0.8594288801142951
segment_25,0.10256817,0.13796899,2120,2139,2129.5156103286386,1.3113457772292757e-06,1.3311743605499489e-06,1.169011081659431e-06,1.0151207893943646,0.8914590659142689,0.8781802867480687
segment_25,0.10256817,0.13796899,2140,2159,2149.515465116279,1.291522811072366e-06,1.3010707532506851e-06,1.145453395665918e-06,1.0073927785839039,0.8869014049506684,0.8803928555030831
segment_25,0.10256817,0.13796899,2160,2179,2169.5153225806453,1.27219086858091e-06,1.2934066043690368e-06,1.1289248530963129e-06,1.0166765351898748,0.8873863827961554,0.8728305927021587
segment_25,0.10256817,0.13796899,2180,2199,2189.5151826484016,1.253336408990942e-06,1.2743422042786489e-06,1.0943693191912084e-06,1.0167599019202025,0.8731648672620006,0.8587719338783765
segment_25,0.10256817,0.13796899,2200,2219,2209.515045248869,1.2349451210898743e-06,1.2467130126137235e-06,1.077804439207488e-06,1.0095290805420274,0.8727549271633177,0.8645168762198766
segment_25,0.10256817,0.13796899,2220,2239,2229.5149103139015,1.217005818461243e-06,1.2323583334002633e-06,1.0540375628413507e-06,1.0126149889393559,0.8660908163726398,0.8553012011799372
segment_25,0.10256817,0.13796899,2240,2259,2249.514777777778,1.1995066123408966e-06,1.2116207104846845e-06,1.0422460840940506e-06,1.0100992341510704,0.8688956554062305,0.860208211262022
segment_25,0.10256817,0.13796899,2260,2279,2269.5146475770925,1.1824355848137683e-06,1.2010954407341656e-06,1.0388506815432472e-06,1.0157808646492452,0.8785685198292341,0.8649193447177296
segment_25,0.10256817,0.13796899,2280,2299,2289.514519650655,1.1657811392985598e-06,1.1831474832257236e-06,1.0079008690233838e-06,1.0148967446304826,0.8645712604595995,0.8518810066480057
segment_25,0.10256817,0.13796899,2300,2319,2309.514393939394,1.149531996638587e-06,1.1604864161743368e-06,1.0069982252703347e-06,1.0095294603088754,0.8760071300450587,0.8677380546943482
segment_25,0.10256817,0.13796899,2320,2339,2329.514270386266,1.13367718138066e-06,1.1475090428596025e-06,9.890293436190625e-07,1.0122008819672081,0.8724082656533347,0.8618924179929709
segment_25,0.10256817,0.13796899,2340,2359,2349.5141489361704,1.1182051866021387e-06,1.134362872874012e-06,9.47621368482953e-07,1.0144496613550607,0.8474485540193797,0.8353776301599748
segment_25,0.10256817,0.13796899,2360,2379,2369.514029535865,1.1031057273595515e-06,1.119353087105112e-06,9.344653188152316e-07,1.0147287420802817,0.8471221711920707,0.8348262309544883
segment_25,0.10256817,0.13796899,2380,2399,2389.513912133891,1.0883696002028115e-06,1.1231574619845054e-06,9.230600990605906e-07,1.0319632795469584,0.848112717305393,0.8218438912649317
segment_25,0.10256817,0.13796899,2400,2419,2409.5137966804978,1.0739870229861534e-06,1.0948496010865519e-06,9.056545640186669e-07,1.0194253539883484,0.8432639730604484,0.8271954094150249
segment_25,0.10256817,0.13796899,2420,2439,2429.513683127572,1.059948481757674e-06,1.086450873968551e-06,8.885276903859032e-07,1.0250034720243468,0.8382744120850951,0.8178259244620232
segment_25,0.10256817,0.13796899,2440,2459,2449.5135714285716,1.046244731023581e-06,1.056876037544536e-06,8.636464482603392e-07,1.0101613955183832,0.8254726859320964,0.8171691074261352
segment_25,0.10256817,0.13796899,2460,2479,2469.5134615384613,1.0328667884478972e-06,1.0491785813574928e-06,8.541506073009702e-07,1.0157927363838541,0.8269707350979053,0.8141136527928513
segment_25,0.10256817,0.13796899,2480,2499,2489.513353413655,1.0198059187105247e-06,1.0569743665291775e-06,8.368921656112117e-07,1.0364465896272201,0.8206386629618752,0.7917809476868799
segment_25,0.10256817,0.13796899,2500,2519,2509.513247011952,1.0070529437282357e-06,1.0331659310043763e-06,8.39716687402303e-07,1.02593010371378,0.8338356911937193,0.8127607213934991
segment_25,0.10256817,0.13796899,2520,2539,2529.51314229249,9.945997924748995e-07,1.0128287485566291e-06,8.101039052568364e-07,1.018327930711075,0.8145023871772835,0.7998429215317066
segment_25,0.10256817,0.13796899,2540,2559,2549.513039215686,9.824390857368828e-07,1.015914720026134e-06,8.224138476321424e-07,1.0340740049691148,0.8371143407993455,0.8095303979954007
segment_25,0.10256817,0.13796899,2560,2579,2569.512937743191,9.705630613579098e-07,1.014443799535124e-06,7.810092417517215e-07,1.0452116301601473,0.8046970597242961,0.7698891176717966
segment_25,0.10256817,0.13796899,2580,2599,2589.5128378378377,9.589641745749915e-07,9.77650937380622e-07,7.880033173009387e-07,1.0194864034560127,0.8217234159453122,0.8060170426596245
segment_25,0.10256817,0.13796899,2600,2619,2609.5127394636015,9.476350961651408e-07,9.89104626454964e-07,7.686472549419758e-07,1.0437610747614148,0.8111215572877291,0.7771142044870153
segment_25,0.10256817,0.13796899,2620,2639,2629.5126425855515,9.365687090748247e-07,9.64867920600543e-07,7.588910553045843e-07,1.0302158413488671,0.810288714486568,0.7865232526667932
segment_25,0.10256817,0.13796899,2640,2659,2649.512547169811,9.257581015668791e-07,9.62852793951269e-07,7.406098881550394e-07,1.0400695303898564,0.800003680120682,0.7691828832066747
segment_25,0.10256817,0.13796899,2660,2679,2669.5124531835204,9.151964031681337e-07,9.350587571977217e-07,7.395360510357735e-07,1.0217028322672932,0.8080626720949983,0.79089794661898
segment_25,0.10256817,0.13796899,2680,2699,2689.5123605947956,9.048765416642254e-07,9.169923166451508e-07,7.24519033161959e-07,1.0133894232230205,0.8006827448852221,0.7901037118965596
segment_25,0.10256817,0.13796899,2700,2719,2709.512269372694,8.94792839248224e-07,9.374997995806232e-07,7.005051846167611e-07,1.0477283215277853,0.7828685634155308,0.7472056899960104
segment_25,0.10256817,0.13796899,2720,2739,2729.5121794871793,8.849392581604407e-07,9.230750174610576e-07,6.96721124777397e-07,1.0430942112116162,0.7873095450931847,0.7547827766953839
segment_25,0.10256817,0.13796899,2740,2759,2749.512090909091,8.753098275304011e-07,8.953148615102044e-07,6.913622079081e-07,1.022854803351455,0.7898485612331225,0.7722000802510081
segment_25,0.10256817,0.13796899,2760,2779,2769.5120036101084,8.658987459265185e-07,8.852450007116663e-07,6.637909151278116e-07,1.0223423984341808,0.7665918425803356,0.7498386487290827
segment_25,0.10256817,0.13796899,2780,2799,2789.511917562724,8.567003788069768e-07,8.879922152277721e-07,6.710690620792192e-07,1.0365259981142667,0.7833182740198341,0.7557150283204773
segment_25,0.10256817,0.13796899,2800,2819,2809.5118327402133,8.477092547744818e-07,8.784208211358553e-07,6.540386006569801e-07,1.0362288912010802,0.7715364636793728,0.7445618147020532
segment_25,0.10256817,0.13796899,2820,2839,2829.511749116608,8.389200579267498e-07,8.643448140282426e-07,6.497343285442313e-07,1.0303065302364158,0.774488966386071,0.7517073255940205
segment_25,0.10256817,0.13796899,2840,2859,2849.5116666666668,8.303275327887152e-07,8.520569194935892e-07,6.391727443569637e-07,1.026169656968852,0.7697838733713378,0.7501526362075072
segment_25,0.10256817,0.13796899,2860,2879,2869.5115853658535,8.219262090380822e-07,8.538397540344114e-07,6.258210566604778e-07,1.0388277495539147,0.7614078365902087,0.7329490735275087
segment_25,0.10256817,0.13796899,2880,2899,2889.5115051903113,8.137116864431112e-07,8.315481990101826e-07,6.194771291821929e-07,1.0219199415029152,0.7612980610983301,0.7449683974056772
segment_25,0.10256817,0.13796899,2900,2919,2909.5114261168383,8.056793427947307e-07,8.263245864421123e-07,6.141351057520571e-07,1.0256246406613425,0.7622574802796268,0.7432129163629575
segment_25,0.10256817,0.13796899,2920,2939,2929.511348122867,7.978245785447297e-07,8.261435105138987e-07,5.960719802137243e-07,1.03549518619848,0.7471216057306586,0.7215114234123082
segment_25,0.10256817,0.13796899,2940,2959,2949.511271186441,7.901429235114651e-07,8.166326243031314e-07,5.877382973733331e-07,1.0335252015849787,0.7438379562540054,0.7197095485560304
segment_25,0.10256817,0.13796899,2960,2979,2969.5111952861953,7.826300344732572e-07,8.064498588817065e-07,5.757604732688428e-07,1.0304356124340168,0.7356738789821089,0.7139445396732319
segment_25,0.10256817,0.13796899,2980,2999,2989.511120401338,7.752816905433058e-07,7.96997678797529e-07,5.688757216106159e-07,1.0280104490008077,0.7337664858458818,0.7137733731783356
segment_25,0.10256817,0.13796899,3000,3019,3009.5110465116277,7.680937889669157e-07,8.069189558603875e-07,5.696471626588708e-07,1.0505474298206363,0.741637506827187,0.7059533779962789
segment_25,0.10256817,0.13796899,3020,3039,3029.5109735973597,7.61062340625099e-07,7.971914488637079e-07,5.545136053287974e-07,1.0474719432430915,0.7286047091403147,0.6955839856526107
segment_25,0.10256817,0.13796899,3040,3059,3049.5109016393444,7.541832970700066e-07,7.941475672915368e-07,5.479709828134367e-07,1.0529901290267112,0.7265753364497698,0.6900115361208089
segment_25,0.10256817,0.13796899,3060,3079,3069.5108306188927,7.474527103874928e-07,7.844575625713419e-07,5.450954961799708e-07,1.0495079510309957,0.7292708804245068,0.6948693239609091
segment_25,0.10256817,0.13796899,3080,3099,3089.5107605177996,7.408672806872179e-07,7.734111501703451e-07,5.406848339803621e-07,1.0439267198477709,0.7297998549468003,0.6990910770568479
segment_25,0.10256817,0.13796899,3100,3119,3109.510691318328,7.344234636001367e-07,7.730315679204701e-07,5.285540790103322e-07,1.0525692685948196,0.7196857197608655,0.683741907762181
segment_25,0.10256817,0.13796899,3120,3139,3129.5106230031947,7.281177961425773e-07,7.614712361977158e-07,5.171027263590009e-07,1.045807752855154,0.7101910282903506,0.6790837286790637
segment_25,0.10256817,0.13796899,3140,3159,3149.5105555555556,7.219469096241427e-07,7.465895080468312e-07,5.107732440808086e-07,1.0341335326658823,0.7074941900460873,0.6841420065184862
segment_25,0.10256817,0.13796899,3160,3179,3169.5104889589907,7.159075274243181e-07,7.395143297014875e-07,4.996484720372347e-07,1.0329746529724328,0.697923199431724,0.6756440706685467
segment_25,0.10256817,0.13796899,3180,3199,3189.510423197492,7.099964629638501e-07,7.414919578668516e-07,4.972462977227654e-07,1.0443600729664553,0.7003503871653555,0.6706024151000368
segment_25,0.10256817,0.13796899,3200,3219,3209.5103582554516,7.042106165950356e-07,7.304941914000304e-07,4.895501059509754e-07,1.0373234571953485,0.6951756966090967,0.6701629002863486
segment_25,0.10256817,0.13796899,3220,3239,3229.510294117647,6.985469713182652e-07,7.369164373098753e-07,4.771351694389606e-07,1.0549275389730786,0.6830394934481405,0.6474752703043914
segment_25,0.10256817,0.13796899,3240,3259,3249.510230769231,6.930025488274773e-07,7.19575219218747e-07,4.765330270786417e-07,1.0383442606902806,0.6876353166159486,0.6622421316787707
segment_25,0.10256817,0.13796899,3260,3279,3269.5101681957185,6.875742314403232e-07,7.130184666030116e-07,4.665295094388253e-07,1.0370058009727736,0.6785151160501526,0.6543021412355309
segment_25,0.10256817,0.13796899,3280,3299,3289.510106382979,6.822594911438599e-07,7.054054440256286e-07,4.652887568596433e-07,1.0339254391946424,0.6819820946419541,0.6596047149910266
segment_25,0.10256817,0.13796899,3300,3319,3309.5100453172204,6.770556943304825e-07,7.064361806791972e-07,4.65617401070323e-07,1.043394489692267,0.6877091574139352,0.659107522809292
segment_25,0.10256817,0.13796899,3320,3339,3329.509984984985,6.719602061273973e-07,7.023002328959868e-07,4.5224222282641404e-07,1.0451515230990291,0.6730193524892651,0.6439442871342358
segment_25,0.10256817,0.13796899,3340,3359,3349.509925373134,6.669704607978252e-07,6.964935641377598e-07,4.4297455542975917e-07,1.044264484074181,0.6641591816523271,0.6360066743447224
segment_25,0.10256817,0.13796899,3360,3379,3369.5098664688426,6.620839603744584e-07,6.836537147858774e-07,4.410197053489289e-07,1.0325785787035526,0.6661084269425573,0.6450922386738698
segment_25,0.10256817,0.13796899,3380,3399,3389.509808259587,6.572982713288992e-07,6.95694022450388e-07,4.323810187772802e-07,1.0584145019031648,0.6578155422546749,0.6215103261263317
segment_25,0.10256817,0.13796899,3400,3419,3409.509750733138,6.526110219118839e-07,6.857141625871941e-07,4.3127445266139194e-07,1.050724152004561,0.6608445738442079,0.6289420230642413
segment_25,0.10256817,0.13796899,3420,3439,3429.509693877551,6.480199007082491e-07,6.822257184939286e-07,4.2312597630809295e-07,1.0527851347594332,0.6529521328675866,0.6202140506256193
segment_25,0.10256817,0.13796899,3440,3459,3449.5096376811593,6.435226551194595e-07,6.630800879771089e-07,4.229628829350473e-07,1.0303912110973295,0.6572618377460715,0.6378760131757252
segment_25,0.10256817,0.13796899,3460,3479,3469.509582132565,6.391170645990366e-07,6.671970382412835e-07,4.1521301433825837e-07,1.0439355717404657,0.649666606224559,0.6223244267281981
segment_25,0.10256817,0.13796899,3480,3499,3489.5095272206304,6.348007882406345e-07,6.644650608337109e-07,4.088166109051581e-07,1.0467300500292251,0.6440077241211422,0.6152567456176129
segment_25,0.10256817,0.13796899,3500,3519,3509.509472934473,6.30571908496106e-07,6.599256824814432e-07,3.9920803847070194e-07,1.0465510334187658,0.6330888406094721,0.6049287807221043
segment_25,0.10256817,0.13796899,3520,3539,3529.509419263456,6.264284492341876e-07,6.599304083353613e-07,3.9643299325964965e-07,1.0534809029540886,0.6328464068710342,0.6007193913970874
segment_25,0.10256817,0.13796899,3540,3559,3549.509366197183,6.223684185437154e-07,6.560980530417099e-07,3.9256458224148916e-07,1.054195607445697,0.6307591621696583,0.5983321859004705
segment_25,0.10256817,0.13796899,3560,3579,3569.5093137254903,6.183898695630474e-07,6.435091154090999e-07,3.837187712500705e-07,1.040620403215534,0.620512705877936,0.5962911201438504
segment_25,0.10256817,0.13796899,3580,3599,3589.50926183844,6.144908977569524e-07,6.36870019460501e-07,3.8435016360824084e-07,1.0364189637067662,0.6254773911399117,0.6034985976162416
segment_25,0.10256817,0.13796899,3600,3619,3609.5092105263157,6.106696382586424e-07,6.406274743126608e-07,3.732491957155327e-07,1.0490573530713674,0.6112129575982737,0.5826306405543995
segment_25,0.10256817,0.13796899,3620,3639,3629.5091597796145,6.069242634777997e-07,6.402192921726576e-07,3.7080195341287044e-07,1.0548586219046023,0.6109525944606328,0.5791795997813678
segment_25,0.10256817,0.13796899,3640,3659,3649.509109589041,6.032529806053162e-07,6.358922844748744e-07,3.68331778031147e-07,1.0541054995481451,0.6105759770329778,0.5792361175372944
segment_25,0.10256817,0.13796899,3660,3679,3669.5090599455043,5.99654027070651e-07,6.346484768313947e-07,3.619386851204946e-07,1.0583577332611172,0.6035791786283645,0.5702978866782182
