segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,660,679,669.5496268656716,8.546643602778475e-07,8.545237592032864e-07,8.66103206571479e-07,4.997616235504375e-09,1.7669241649465645e-09,0.9998354897184253,1.0133840216408612,-0.07957391570644776,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,680,699,689.5481884057971,8.170272178127882e-07,8.151988659401852e-07,8.262350226410353e-07,9.893608330166855e-09,3.4979187703323487e-09,0.9977621897621752,1.0112698874988482,-0.5226970643544151,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,700,719,709.5468309859154,7.822336006815922e-07,7.819099230901433e-07,7.924949221364252e-07,3.376764079926585e-09,1.1938663896916206e-09,0.9995862136436394,1.0131179758142477,-0.27111709839863396,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,720,739,729.5455479452055,7.502378680578834e-07,7.515908466610513e-07,7.617737299430233e-07,5.38833100773694e-09,1.9050626974242668e-09,1.0018033995093718,1.015376272481423,0.7102016143600466,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,740,759,749.5443333333334,7.207643582518331e-07,7.211480844185299e-07,7.30907635878677e-07,6.496367547746793e-09,2.29681277304599e-09,1.0005323878217667,1.0140729456315594,0.16706897976185742,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,760,779,769.5431818181818,6.933999447833636e-07,6.907307150844827e-07,7.000710783125329e-07,7.807780168245434e-09,2.7604671514900943e-09,0.9961505193085718,1.0096209028849195,-0.9669485461691066,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,780,799,789.5420886075949,6.67950115212178e-07,6.616527000774403e-07,6.705998875453222e-07,7.1946458020202584e-09,2.543691417421926e-09,0.9905720277737547,1.0039670212981437,-2.4756993287811104,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,800,819,809.5410493827161,6.442962433053102e-07,6.379504078632545e-07,6.465901970320335e-07,8.39906056024163e-09,2.96951633887167e-09,0.9901507489637053,1.0035604021450677,-2.1369929368588383,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,820,839,829.5400602409638,6.223102107857251e-07,6.140770406417798e-07,6.223927114829456e-07,3.4466106120035948e-09,1.2185608679286292e-09,0.986769990269724,1.0001325716592635,-6.7564701613472815,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,840,859,849.5391176470588,6.018197764012412e-07,5.940199911182116e-07,6.020575542087403e-07,4.968878729991236e-09,1.7567639224352015e-09,0.9870396660447575,1.0003950980290495,-4.439859666640672,standard-halo-model-uncompensated,scale_dependent_camb
