segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,1380,1399,1389.5239208633093,3.0201089637685466e-07,2.9282068777720477e-07,2.967797182549422e-07,3.2879235939633842e-09,1.1624565346573767e-09,0.9695699436348079,0.9826788430991414,-7.90585138080764,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1400,1419,1409.5235815602837,2.9671272302723035e-07,2.879560735829286e-07,2.91853512282574e-07,2.727513481780829e-09,9.643216393724773e-10,0.9704877857782387,0.9836231803777069,-9.080631489302744,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1420,1439,1429.5232517482518,2.9161986541272056e-07,2.8351190825518574e-07,2.8735023739908667e-07,2.08766502087632e-09,7.381010465538005e-10,0.9721968284085863,0.9853589260539873,-10.98488776759082,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1440,1459,1449.5229310344828,2.8671758884449974e-07,2.777928275427577e-07,2.815518996352055e-07,1.5869644445482656e-09,5.610766601210106e-10,0.9688726410622044,0.9819833543170041,-15.906491814892464,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1460,1479,1469.522619047619,2.8200629317919397e-07,2.7391356936738e-07,2.7762014323268086e-07,3.0061167376429376e-09,1.0628227651128513e-09,0.9713030382386835,0.984446623878262,-7.614368150041135,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1480,1499,1489.5223154362416,2.7747543065713797e-07,2.701924898372675e-07,2.738473788828713e-07,2.316239883881918e-09,8.189144643738227e-10,0.9737528443414882,0.9869247818962765,-8.89340845315185,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1500,1519,1509.5220198675497,2.73108746623285e-07,2.6511016430748655e-07,2.6870016746230787e-07,1.8343873725301521e-09,6.48553875219522e-10,0.9707128299086247,0.9838577884616118,-12.332949692253559,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1520,1539,1529.5217320261438,2.689041943894719e-07,2.6070469427650436e-07,2.6423243658451083e-07,1.979365456657128e-09,6.998113684243311e-10,0.9695077269747171,0.9826266830252761,-11.716728940013104,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1540,1559,1549.5214516129033,2.648615033084427e-07,2.568737243266014e-07,2.603470061548657e-07,2.784299082309776e-09,9.843983809763619e-10,0.9698416761890112,0.9829552536054298,-8.114376390906635,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1560,1579,1569.521178343949,2.6096362748614816e-07,2.536939793505708e-07,2.571269555759881e-07,2.132251728862404e-09,7.538648283376727e-10,0.9721430599137298,0.9852980587865116,-9.64317190869277,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1580,1599,1589.5209119496856,2.572031690571481e-07,2.495783388264705e-07,2.529520816048107e-07,2.695916974505743e-09,9.531505870944658e-10,0.9703548356008651,0.9834718698532333,-7.999607128104238,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1600,1619,1609.520652173913,2.535854545518521e-07,2.468407187375963e-07,2.50181460443522e-07,1.9870562054031975e-09,7.025304587197051e-10,0.9734025130653673,0.9865765403842038,-9.600631162024518,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1620,1639,1629.520398773006,2.5009991395805996e-07,2.429556910567392e-07,2.4624063146203707e-07,2.3931712031523476e-09,8.461137931446968e-10,0.9714345247534998,0.9845690370902324,-8.443572199394492,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1640,1659,1649.5201515151516,2.4673269267897506e-07,2.39784038059308e-07,2.430274349212343e-07,1.8790487530098816e-09,6.643440577167066e-10,0.971837316959419,0.9849827044908,-10.459421649000639,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1660,1679,1669.5199101796406,2.43483615792508e-07,2.3564024609686066e-07,2.388289706450427e-07,1.643399557621169e-09,5.810294856964504e-10,0.9677868686559538,0.9808831278757093,-13.499090646399631,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1680,1699,1689.519674556213,2.403577301594021e-07,2.3334342240242162e-07,2.3649883675417282e-07,2.0550221677074356e-09,7.26560055137303e-10,0.9708172158543489,0.9839452078255602,-9.654133484746767,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1700,1719,1709.5194444444444,2.3734005469263667e-07,2.3036420763056862e-07,2.3348335315082198e-07,1.2132972919121542e-09,4.289653713531791e-10,0.9706082183595095,0.98375031325071,-16.262028424491746,painting-pair-model,scale_dependent_camb
