zbin,phi_lower,phi_upper,area_lower,area_upper,count,expected,sigma,pull
1,0.0,15.0,0.75,0.8333333333333333,129,116.10605581557394,8.550086700468984,1.508048355079114
1,0.0,15.0,0.8333333333333333,0.9166666666666666,102,104.72554651537034,8.23984353946196,-0.33077648893662254
1,0.0,15.0,0.9166666666666666,1.0,87,86.26633134317343,7.498561584632031,0.09784125242502342
1,15.0,30.0,0.0,0.08333333333333333,108,99.21209821372736,8.014406425319347,1.0965131189890303
1,15.0,30.0,0.08333333333333333,0.16666666666666666,89,88.74554651277363,7.682262079431614,0.033122208614522725
1,15.0,30.0,0.16666666666666666,0.25,96,100.93941667155431,8.084852754874904,-0.610947016762427
1,15.0,30.0,0.25,0.3333333333333333,99,103.20991517088946,8.105647488762022,-0.5193804907906797
1,15.0,30.0,0.3333333333333333,0.41666666666666663,86,91.73021013002652,7.911132776642387,-0.7243223305447434
1,15.0,30.0,0.41666666666666663,0.5,116,110.13745260099068,8.596069282129951,0.6820032745893227
1,15.0,30.0,0.5,0.5833333333333333,89,90.23742996785246,7.671471922067457,-0.1613028086947592
1,15.0,30.0,0.5833333333333333,0.6666666666666666,101,96.14915262455594,7.900026856694805,0.6140292259048785
1,15.0,30.0,0.6666666666666666,0.75,101,89.69776273754626,7.713723183287634,1.4652116745569634
1,15.0,30.0,0.75,0.8333333333333333,90,81.64755484125428,7.522265516683501,1.1103629804373405
1,15.0,30.0,0.8333333333333333,0.9166666666666666,92,106.88275761536839,8.198929198742203,-1.8152074807099876
1,15.0,30.0,0.9166666666666666,1.0,57,56.82723872419662,6.584266971678038,0.02623849800539789
1,30.0,45.0,0.0,0.08333333333333333,67,80.42420907884002,7.382528624422359,-1.8183754864737
1,30.0,45.0,0.08333333333333333,0.16666666666666666,47,55.64663209276119,6.304392006430822,-1.371525134214553
1,30.0,45.0,0.16666666666666666,0.25,66,72.8000731810371,6.95399212819136,-0.9778661027627182
1,30.0,45.0,0.25,0.3333333333333333,78,73.76855812995248,7.132819044818649,0.5932355557402343
1,30.0,45.0,0.3333333333333333,0.41666666666666663,63,78.35237952989054,7.312822899381316,-2.099378002329223
1,30.0,45.0,0.41666666666666663,0.5,111,106.25160679545684,8.172830394891852,0.5809973993233707
1,30.0,45.0,0.5,0.5833333333333333,95,91.07944265764712,7.7309138369392905,0.5071272846969213
1,30.0,45.0,0.5833333333333333,0.6666666666666666,88,88.92471757540719,7.682307668157137,-0.1203697658764832
1,30.0,45.0,0.6666666666666666,0.75,61,63.295938857526245,6.62206774739654,-0.3467102640906825
1,30.0,45.0,0.75,0.8333333333333333,93,88.08460175019177,7.64123061068066,0.6432731192456949
1,30.0,45.0,0.8333333333333333,0.9166666666666666,102,94.9665051445132,8.07588427728983,0.8709256613874053
1,30.0,45.0,0.9166666666666666,1.0,53,56.98277390764203,6.313508631616076,-0.6308336837772807
1,45.0,60.0,0.0,0.08333333333333333,77,81.4038748394418,7.538496337776379,-0.5841847819668509
1,45.0,60.0,0.08333333333333333,0.16666666666666666,79,75.21947011570776,7.253771958202956,0.5211812428176776
1,45.0,60.0,0.16666666666666666,0.25,84,88.61553083799036,7.638655114204407,-0.6042334375599162
1,45.0,60.0,0.25,0.3333333333333333,97,99.73929456782048,8.094331239350975,-0.3384213577155416
1,45.0,60.0,0.3333333333333333,0.41666666666666663,69,67.75229393212663,6.801451985506218,0.18344701550965992
1,45.0,60.0,0.41666666666666663,0.5,87,88.65362040335889,7.786388975971333,-0.2123732077169444
1,45.0,60.0,0.5,0.5833333333333333,83,88.38119522160272,7.723293838425869,-0.6967487362489755
1,45.0,60.0,0.5833333333333333,0.6666666666666666,89,91.41142436203273,7.70683737309688,-0.3128941542805304
1,45.0,60.0,0.6666666666666666,0.75,90,94.16523173101628,7.918297204716892,-0.5260261926686799
1,45.0,60.0,0.75,0.8333333333333333,86,97.29955886929804,8.013037191841688,-1.4101468143443108
1,45.0,60.0,0.8333333333333333,0.9166666666666666,107,109.84481134772527,8.510582306146498,-0.33426753251310365
1,45.0,60.0,0.9166666666666666,1.0,100,106.71830317582345,8.315732468599032,-0.8079027555530892
1,60.0,75.0,0.0,0.08333333333333333,79,77.78784277055203,7.275639339436982,0.16660490891536817
1,60.0,75.0,0.08333333333333333,0.16666666666666666,114,103.39641684489551,8.262922374442264,1.2832727544315357
1,60.0,75.0,0.16666666666666666,0.25,122,99.25560452242256,8.20792302676429,2.771029333902476
1,60.0,75.0,0.25,0.3333333333333333,68,67.1337376667227,6.824566340731359,0.12693294929337176
1,60.0,75.0,0.3333333333333333,0.41666666666666663,79,74.0959973367524,7.192620832154448,0.6818102577191839
1,60.0,75.0,0.41666666666666663,0.5,71,67.6090960922759,6.711507387828802,0.5052373053888666
1,60.0,75.0,0.5,0.5833333333333333,89,86.68211456113845,7.568765922321087,0.30624350952985135
1,60.0,75.0,0.5833333333333333,0.6666666666666666,120,102.29922176788376,8.364878774210242,2.116083055105294
1,60.0,75.0,0.6666666666666666,0.75,103,113.8412936111418,8.480529000335197,-1.2783746875593829
1,60.0,75.0,0.75,0.8333333333333333,108,96.71734388768786,7.9721732010951785,1.415254765258008
1,60.0,75.0,0.8333333333333333,0.9166666666666666,91,101.88174463643236,8.179318295427134,-1.3303975029943618
1,60.0,75.0,0.9166666666666666,1.0,102,104.57841899813438,8.24516689510247,-0.3127188364938897
1,75.0,90.0,0.0,0.08333333333333333,99,99.61046176655327,8.130343597025432,-0.07508437488135374
1,75.0,90.0,0.08333333333333333,0.16666666666666666,105,118.29007341339259,8.66425164618954,-1.5338974392828775
1,75.0,90.0,0.16666666666666666,0.25,110,109.47833431649772,8.409651029748426,0.06203178724740532
1,75.0,90.0,0.25,0.3333333333333333,106,104.19734523320922,8.09557031282705,0.2226717448101907
1,75.0,90.0,0.3333333333333333,0.41666666666666663,74,73.10090593156308,7.0975930760296535,0.1266759109469644
1,75.0,90.0,0.41666666666666663,0.5,126,115.79824267036318,8.435507311019046,1.2093827855866564
1,75.0,90.0,0.5,0.5833333333333333,113,117.2625175677078,8.721173352137273,-0.4887550557246062
1,75.0,90.0,0.5833333333333333,0.6666666666666666,109,104.31430834369817,8.13850155895089,0.5757437806408487
1,75.0,90.0,0.6666666666666666,0.75,80,70.935629194627,6.917998969584817,1.3102590568782637
1,75.0,90.0,0.75,0.8333333333333333,70,76.83940040522414,7.327056664473367,-0.9334444536762324
1,75.0,90.0,0.8333333333333333,0.9166666666666666,90,88.18581692634612,7.604429859289805,0.23856924282595854
1,75.0,90.0,0.9166666666666666,1.0,78,79.53750983573754,7.42057393143119,-0.20719554173904736
1,90.0,105.0,0.0,0.08333333333333333,100,103.74585399301498,8.387375851681185,-0.4466061923604089
1,90.0,105.0,0.08333333333333333,0.16666666666666666,75,81.75873092596517,7.404935339457663,-0.9127332807284414
1,90.0,105.0,0.16666666666666666,0.25,69,82.68161959433296,7.4904433818153136,-1.8265433562381734
1,90.0,105.0,0.25,0.3333333333333333,48,57.888196487924674,6.528546152228868,-1.514609264812934
1,90.0,105.0,0.3333333333333333,0.41666666666666663,82,79.89759054345336,7.440050576399317,0.28257999525106986
1,90.0,105.0,0.41666666666666663,0.5,83,78.63355223845903,7.119631948575305,0.6132968379657223
1,90.0,105.0,0.5,0.5833333333333333,71,72.25793691600884,7.03752995482028,-0.17874693593982283
1,90.0,105.0,0.5833333333333333,0.6666666666666666,118,107.33205973682892,8.126875437181608,1.3126742676974887
1,90.0,105.0,0.6666666666666666,0.75,75,76.25265189923914,7.194008062777451,-0.1741243390760836
1,90.0,105.0,0.75,0.8333333333333333,74,73.36344801618138,7.048170955165355,0.09031449263473296
1,90.0,105.0,0.8333333333333333,0.9166666666666666,90,104.4048504970708,8.382009721907853,-1.7185437591919266
1,90.0,105.0,0.9166666666666666,1.0,96,88.50508889452166,7.6911337955509556,0.9744871568628638
1,105.0,120.0,0.0,0.08333333333333333,80,80.21763293671272,7.292762969133842,-0.02984231595539794
1,105.0,120.0,0.08333333333333333,0.16666666666666666,84,86.66258207887324,7.4866767095512845,-0.355642721352773
1,105.0,120.0,0.16666666666666666,0.25,81,87.06211398240474,7.752475838825235,-0.7819584489441449
1,105.0,120.0,0.25,0.3333333333333333,88,94.63350391773496,8.042558490917674,-0.8248002081956954
1,105.0,120.0,0.3333333333333333,0.41666666666666663,82,84.67132812030869,7.5345243774006345,-0.3545450232162204
1,105.0,120.0,0.41666666666666663,0.5,58,64.94636440109878,6.690127177610624,-1.038300800072334
1,105.0,120.0,0.5,0.5833333333333333,94,87.74624519858814,7.737590535627685,0.8082302588404601
1,105.0,120.0,0.5833333333333333,0.6666666666666666,107,104.20260733048461,8.328606684072545,0.33587762943171096
1,105.0,120.0,0.6666666666666666,0.75,77,87.57648770214304,7.568887719345978,-1.3973635353461087
1,105.0,120.0,0.75,0.8333333333333333,88,83.72252669222667,7.498986846234254,0.5704068290133543
1,105.0,120.0,0.8333333333333333,0.9166666666666666,75,73.51406180206325,7.002756342752003,0.21219333148364122
1,105.0,120.0,0.9166666666666666,1.0,73,80.56406900163513,7.379956448722999,-1.0249476476170793
1,120.0,135.0,0.0,0.08333333333333333,84,92.48044458856258,7.789565892998378,-1.0886928366810777
1,120.0,135.0,0.08333333333333333,0.16666666666666666,104,95.68769618157484,7.938296364325722,1.0471143223853687
1,120.0,135.0,0.16666666666666666,0.25,74,80.3028660249661,7.438378084777821,-0.8473441324345312
1,120.0,135.0,0.25,0.3333333333333333,83,86.76377212910245,7.571826850837929,-0.49707583166484254
1,120.0,135.0,0.3333333333333333,0.41666666666666663,99,105.34044965934307,8.42980030394478,-0.75214707712305
1,120.0,135.0,0.41666666666666663,0.5,102,99.48280974216799,8.061763802762549,0.31223815524952986
1,120.0,135.0,0.5,0.5833333333333333,63,52.1976408528282,6.2396187543643995,1.7312530736939526
1,120.0,135.0,0.5833333333333333,0.6666666666666666,110,97.34441370126997,8.101561429376332,1.5621169337605418
1,120.0,135.0,0.6666666666666666,0.75,61,77.84836681322928,7.048246170799212,-2.3904339327749122
1,120.0,135.0,0.75,0.8333333333333333,99,92.41449380134812,7.801790826476917,0.8441018664974547
1,120.0,135.0,0.8333333333333333,0.9166666666666666,67,76.10964123921137,7.210699777669522,-1.2633505096721114
1,120.0,135.0,0.9166666666666666,1.0,79,91.11883749448937,7.684348194034198,-1.5770807345635276
1,135.0,150.0,0.0,0.08333333333333333,83,85.77170930770997,7.554029276428734,-0.3669179991608837
1,135.0,150.0,0.08333333333333333,0.16666666666666666,120,114.82933796274455,8.696249413475046,0.5945852966502305
1,135.0,150.0,0.16666666666666666,0.25,89,89.40238581955302,7.764940611435107,-0.05182084959676847
1,135.0,150.0,0.25,0.3333333333333333,111,92.95099799165148,7.830879851443614,2.3048498190176177
1,135.0,150.0,0.3333333333333333,0.41666666666666663,116,98.62521984506193,8.149817940434207,2.1319224897939706
1,135.0,150.0,0.41666666666666663,0.5,84,77.03122688209628,7.288794188499675,0.9560940997482295
1,135.0,150.0,0.5,0.5833333333333333,69,70.5239489023504,6.881124728608526,-0.22146799577902213
1,135.0,150.0,0.5833333333333333,0.6666666666666666,80,80.6652633027386,7.462311695453453,-0.08914976080989999
1,135.0,150.0,0.6666666666666666,0.75,93,92.4798435634489,7.831332092930681,0.0664199181414677
1,135.0,150.0,0.75,0.8333333333333333,86,85.33348116500869,7.516528770905051,0.08867375557335275
1,135.0,150.0,0.8333333333333333,0.9166666666666666,67,77.97627044568638,7.281397757105926,-1.5074400289387604
1,135.0,150.0,0.9166666666666666,1.0,115,100.50184102727574,8.186269436478838,1.771033690647782
1,150.0,165.0,0.0,0.08333333333333333,72,69.88587056159886,7.006874398850884,0.3017221828248912
1,150.0,165.0,0.08333333333333333,0.16666666666666666,90,87.94113816854447,7.578849942653046,0.2716588726567143
1,150.0,165.0,0.16666666666666666,0.25,84,91.23947828013618,7.795617941705264,-0.9286599643892467
1,150.0,165.0,0.25,0.3333333333333333,100,99.50693496003795,8.040562407311928,0.061322207948248
1,150.0,165.0,0.3333333333333333,0.41666666666666663,112,110.10761428961433,8.543179711793869,0.22150835803831062
1,150.0,165.0,0.41666666666666663,0.5,103,108.21947178968502,8.404901329901817,-0.6210033389822065
1,150.0,165.0,0.5,0.5833333333333333,95,97.22177257436114,8.010619097243405,-0.2773534164326563
1,150.0,165.0,0.5833333333333333,0.6666666666666666,85,83.95980144567798,7.463489630240972,0.13937160843733
1,150.0,165.0,0.6666666666666666,0.75,92,89.77871244279886,7.7110109561718545,0.2880669694060322
1,150.0,165.0,0.75,0.8333333333333333,105,103.16899556242998,8.12668300633668,0.22530772224563364
1,150.0,165.0,0.8333333333333333,0.9166666666666666,94,83.76249748364422,7.372334692842045,1.388637784757057
1,150.0,165.0,0.9166666666666666,1.0,90,88.28393868320381,7.624986773156172,0.22505761227515744
1,165.0,180.0,0.0,0.08333333333333333,87,84.06513756041672,7.4517783945832745,0.39384725151202116
1,165.0,180.0,0.08333333333333333,0.16666666666666666,95,86.07431941779816,7.500960177827363,1.1899384039640561
1,165.0,180.0,0.16666666666666666,0.25,110,111.15158844518186,8.292053836668412,-0.13887855383782025
1,165.0,180.0,0.25,0.3333333333333333,111,121.98202777002533,8.818532408397683,-1.2453350808766543
1,165.0,180.0,0.3333333333333333,0.41666666666666663,81,97.51902390535709,8.013972597644017,-2.0612778124813436
1,165.0,180.0,0.41666666666666663,0.5,84,80.37770829484123,7.345332748684887,0.4931419486485905
1,165.0,180.0,0.5,0.5833333333333333,73,82.9301475783228,7.563647783399493,-1.3128781062647106
1,165.0,180.0,0.5833333333333333,0.6666666666666666,75,85.76546766880739,7.587511951535426,-1.4188402914645644
1,165.0,180.0,0.6666666666666666,0.75,80,88.56290744889058,7.7284066532080695,-1.107978375508503
1,165.0,180.0,0.75,0.8333333333333333,78,65.1298222034868,6.63703418935929,1.9391459241157885
1,165.0,180.0,0.8333333333333333,0.9166666666666666,73,73.75490181857742,7.033649432280486,-0.10732718851651167
1,165.0,180.0,0.9166666666666666,1.0,68,78.19439675339596,7.266939441083851,-1.4028459760874914
1,180.0,195.0,0.0,0.08333333333333333,77,79.99036102390257,7.1525742559681005,-0.41808178662492196
1,180.0,195.0,0.08333333333333333,0.16666666666666666,87,83.60839041505109,7.582975211123778,0.4472663421045631
1,180.0,195.0,0.16666666666666666,0.25,91,90.30317829914527,7.6943617050699835,0.09056263892501648
1,180.0,195.0,0.25,0.3333333333333333,73,82.23058594937173,7.5457224105012575,-1.2232872410633175
1,180.0,195.0,0.3333333333333333,0.41666666666666663,98,101.43576213063255,8.036519120593669,-0.4275186905022569
1,180.0,195.0,0.41666666666666663,0.5,83,83.22703480451256,7.4394737961613515,-0.030517589110899506
1,180.0,195.0,0.5,0.5833333333333333,111,121.9053656406949,8.89528755396988,-1.2259711194865126
1,180.0,195.0,0.5833333333333333,0.6666666666666666,105,103.0019643985227,8.126255297723858,0.24587408692869175
1,180.0,195.0,0.6666666666666666,0.75,99,91.63344350909279,7.810168814670448,0.9432006741096348
1,180.0,195.0,0.75,0.8333333333333333,101,90.75112459490288,7.777601375383363,1.3177424388881012
1,180.0,195.0,0.8333333333333333,0.9166666666666666,91,98.52156174212968,7.985405105224338,-0.9419136090176317
1,180.0,195.0,0.9166666666666666,1.0,117,104.15867400717892,8.331376655674223,1.5413210233479582
1,195.0,210.0,0.0,0.08333333333333333,76,68.82724255072847,6.93166657976619,1.0347810828364268
1,195.0,210.0,0.08333333333333333,0.16666666666666666,128,112.16634937753207,8.717232434983728,1.81636210122433
1,195.0,210.0,0.16666666666666666,0.25,132,118.8102247657187,8.962601973242046,1.4716457646629326
1,195.0,210.0,0.25,0.3333333333333333,95,97.7712372027718,7.889583115075847,-0.35125267867149645
1,195.0,210.0,0.3333333333333333,0.41666666666666663,97,110.16419033191708,8.421403514586475,-1.563182468232969
1,195.0,210.0,0.41666666666666663,0.5,104,102.21426940904456,8.037432693828135,0.22217673963561563
1,195.0,210.0,0.5,0.5833333333333333,64,77.13796614102908,7.115046490856798,-1.8465046093391022
1,195.0,210.0,0.5833333333333333,0.6666666666666666,121,126.01958071432126,9.094838044042676,-0.5519153491258927
1,195.0,210.0,0.6666666666666666,0.75,101,100.85459594680307,8.07364778230377,0.018009709751722256
1,195.0,210.0,0.75,0.8333333333333333,92,102.08858043033017,7.994272329924901,-1.2619760766174626
1,195.0,210.0,0.8333333333333333,0.9166666666666666,104,97.99756634837514,8.050357524777143,0.7456108170538699
1,195.0,210.0,0.9166666666666666,1.0,86,88.50710029796072,7.7044136504133105,-0.3254109153168616
1,210.0,225.0,0.0,0.08333333333333333,102,93.05919103548474,7.814384421037449,1.1441475723212835
1,210.0,225.0,0.08333333333333333,0.16666666666666666,111,103.98903951245532,8.068754259329898,0.8689024677431348
1,210.0,225.0,0.16666666666666666,0.25,111,105.24819909664286,8.20913159523076,0.7006588744050279
1,210.0,225.0,0.25,0.3333333333333333,73,74.94309862387504,7.180541800221024,-0.27060612944488877
1,210.0,225.0,0.3333333333333333,0.41666666666666663,94,85.4771446828693,7.6535805927135625,1.113577522819152
1,210.0,225.0,0.41666666666666663,0.5,75,71.92556431708753,7.039475367397059,0.4367421608081114
1,210.0,225.0,0.5,0.5833333333333333,85,86.50872417769381,7.448608675349876,-0.20255113987753418
1,210.0,225.0,0.5833333333333333,0.6666666666666666,74,68.53330505507712,6.865304536300665,0.7962785796343681
1,210.0,225.0,0.6666666666666666,0.75,85,76.68477841249504,7.34647701160113,1.1318651884943014
1,210.0,225.0,0.75,0.8333333333333333,87,87.44513812340797,7.7819871152971345,-0.05720108717900074
1,210.0,225.0,0.8333333333333333,0.9166666666666666,91,81.10596723708275,7.4303508241841465,1.3315700694393007
1,210.0,225.0,0.9166666666666666,1.0,74,69.75503467822678,6.785276661051353,0.6256141840376308
1,225.0,240.0,0.0,0.08333333333333333,123,135.72216736859153,9.202920070513262,-1.3824055051128996
1,225.0,240.0,0.08333333333333333,0.16666666666666666,106,101.68207180976047,8.176482920650294,0.5280911404259514
1,225.0,240.0,0.16666666666666666,0.25,95,95.40828840746367,8.0050503625963,-0.05100385243938066
1,225.0,240.0,0.25,0.3333333333333333,57,68.6422754355423,7.014877432258836,-1.6596548618232114
1,225.0,240.0,0.3333333333333333,0.41666666666666663,80,79.49896577238445,7.486498140306823,0.06692504535839158
1,225.0,240.0,0.41666666666666663,0.5,111,103.07011914963991,8.201303012493783,0.9669049952525581
1,225.0,240.0,0.5,0.5833333333333333,93,83.60277123492813,7.495187827110222,1.2537682819744604
1,225.0,240.0,0.5833333333333333,0.6666666666666666,78,75.21515940129483,7.136797656188235,0.39020870884443115
1,225.0,240.0,0.6666666666666666,0.75,88,90.59052576446143,7.731379496512994,-0.33506643486195586
1,225.0,240.0,0.75,0.8333333333333333,101,84.77825869439643,7.63518783735226,2.1246027800710885
1,225.0,240.0,0.8333333333333333,0.9166666666666666,81,81.3220351941568,7.513184273828992,-0.042862677450699084
1,225.0,240.0,0.9166666666666666,1.0,110,102.83434311185567,8.148476960117202,0.8793860402645429
1,240.0,255.0,0.0,0.08333333333333333,118,107.7423358317892,8.190783551546007,1.25234223364072
1,240.0,255.0,0.08333333333333333,0.16666666666666666,112,110.68188045744817,8.448067487961932,0.15602616153695273
1,240.0,255.0,0.16666666666666666,0.25,108,103.3085926241931,8.107761518519405,0.5786316438996127
1,240.0,255.0,0.25,0.3333333333333333,107,116.25174993704138,8.700170412921816,-1.0633987034668124
1,240.0,255.0,0.3333333333333333,0.41666666666666663,93,99.4659005436712,8.077387596482314,-0.8004940293427398
1,240.0,255.0,0.41666666666666663,0.5,88,90.53040517289958,7.694678308484276,-0.32885132704112036
1,240.0,255.0,0.5,0.5833333333333333,81,73.38672089261543,7.003859052356609,1.0870120387164142
1,240.0,255.0,0.5833333333333333,0.6666666666666666,78,79.42133029571127,7.389750372160715,-0.19233806612275103
1,240.0,255.0,0.6666666666666666,0.75,78,84.20153890559283,7.47385713536768,-0.8297641757488236
1,240.0,255.0,0.75,0.8333333333333333,110,94.59294188310017,8.074142925577107,1.9081973478687957
1,240.0,255.0,0.8333333333333333,0.9166666666666666,100,104.68473686650742,8.272321197665937,-0.5663146720933945
1,240.0,255.0,0.9166666666666666,1.0,110,106.71077977447376,8.505655003549524,0.38670980943308897
1,255.0,270.0,0.0,0.08333333333333333,93,88.92053330090906,7.749677850330628,0.5264046813141915
1,255.0,270.0,0.08333333333333333,0.16666666666666666,89,103.4250185760559,8.193142453645695,-1.7606209897689766
1,255.0,270.0,0.16666666666666666,0.25,113,111.28999415690434,8.52252869584282,0.20064536056414536
1,255.0,270.0,0.25,0.3333333333333333,81,86.6869017745775,7.513724656551037,-0.7568685351837098
1,255.0,270.0,0.3333333333333333,0.41666666666666663,90,83.29988106781576,7.5389767802998415,0.8887305436053831
1,255.0,270.0,0.41666666666666663,0.5,69,75.10280549224372,7.12725325524685,-0.8562633140264846
1,255.0,270.0,0.5,0.5833333333333333,92,99.74454327698632,8.139928611218275,-0.9514264371204628
1,255.0,270.0,0.5833333333333333,0.6666666666666666,99,86.5023708559243,7.5465019336995915,1.6560824145908453
1,255.0,270.0,0.6666666666666666,0.75,61,72.44345582092811,7.227094987962571,-1.5834101862488725
1,255.0,270.0,0.75,0.8333333333333333,131,128.13399013814237,8.952110861075155,0.320149058287402
1,255.0,270.0,0.8333333333333333,0.9166666666666666,91,81.81417961225911,7.386353601659837,1.2436204497001988
1,255.0,270.0,0.9166666666666666,1.0,90,87.06340930208518,7.592052817193633,0.3867979805493925
1,270.0,285.0,0.0,0.08333333333333333,106,103.75500730680974,8.123167925296718,0.2763691104056859
1,270.0,285.0,0.08333333333333333,0.16666666666666666,82,88.27973560870387,7.654930520142399,-0.8203517448238128
1,270.0,285.0,0.16666666666666666,0.25,121,114.25514215728546,8.741559179221762,0.7715852177431596
1,270.0,285.0,0.25,0.3333333333333333,87,94.74295744928023,7.898723737837417,-0.980279562404364
1,270.0,285.0,0.3333333333333333,0.41666666666666663,70,64.82610904259269,6.665290525103501,0.7762438768304053
1,270.0,285.0,0.41666666666666663,0.5,74,80.38105501944325,7.25997489729174,-0.878936237344793
1,270.0,285.0,0.5,0.5833333333333333,96,104.95747532912438,8.213871404571993,-1.090530261301447
1,270.0,285.0,0.5833333333333333,0.6666666666666666,139,147.3966377678518,9.486665316746048,-0.885098977090493
1,270.0,285.0,0.6666666666666666,0.75,107,107.11133543306947,8.36357799273809,-0.01331193816404182
1,270.0,285.0,0.75,0.8333333333333333,111,104.41861728488007,8.20970239078029,0.8016591103851698
1,270.0,285.0,0.8333333333333333,0.9166666666666666,115,115.8415344695868,8.709105707713329,-0.09662696697337005
1,270.0,285.0,0.9166666666666666,1.0,55,54.69378771426606,6.176144530742038,0.049579844546991464
1,285.0,300.0,0.0,0.08333333333333333,79,87.01692470553694,7.69391720507861,-1.041982190846181
1,285.0,300.0,0.08333333333333333,0.16666666666666666,117,116.42838378245068,8.631542968163652,0.06622410612536522
1,285.0,300.0,0.16666666666666666,0.25,109,99.34253973319387,8.079540151829272,1.195298257738047
1,285.0,300.0,0.25,0.3333333333333333,89,90.95759672745177,7.772070299803664,-0.251875838989931
1,285.0,300.0,0.3333333333333333,0.41666666666666663,74,82.73811563202631,7.426115610180549,-1.1766737943114058
1,285.0,300.0,0.41666666666666663,0.5,73,74.99188158449485,7.171362962718425,-0.2777549532564438
1,285.0,300.0,0.5,0.5833333333333333,82,88.3439022464174,7.788720426621432,-0.8144986466241977
1,285.0,300.0,0.5833333333333333,0.6666666666666666,68,64.9452057841436,6.700138390874474,0.4559300178063494
1,285.0,300.0,0.6666666666666666,0.75,65,72.88462129205958,7.120455003183954,-1.1073198676958034
1,285.0,300.0,0.75,0.8333333333333333,76,76.89808562327255,7.298221181954132,-0.12305541321400232
1,285.0,300.0,0.8333333333333333,0.9166666666666666,101,108.56119369800527,8.380109180947468,-0.9022786618575284
1,285.0,300.0,0.9166666666666666,1.0,95,93.6686524785336,7.987985933246922,0.16666873634881801
1,300.0,315.0,0.0,0.08333333333333333,90,92.754227967621,7.793359917873019,-0.353407002454045
1,300.0,315.0,0.08333333333333333,0.16666666666666666,82,89.78919243066296,7.68839633461791,-1.0131101586934597
1,300.0,315.0,0.16666666666666666,0.25,86,73.30798650178588,7.11369103400582,1.7841670994062095
1,300.0,315.0,0.25,0.3333333333333333,92,90.19523855661177,7.791139372035396,0.2316428133561607
1,300.0,315.0,0.3333333333333333,0.41666666666666663,114,119.50012709803214,8.807628772179257,-0.6244730835392885
1,300.0,315.0,0.41666666666666663,0.5,102,111.52618911213321,8.53629311288732,-1.115963215666931
1,300.0,315.0,0.5,0.5833333333333333,103,101.1694412877447,8.214020495017838,0.22285782137573315
1,300.0,315.0,0.5833333333333333,0.6666666666666666,72,75.96107386923582,7.152700095916784,-0.5537872154736434
1,300.0,315.0,0.6666666666666666,0.75,64,65.8187263338603,6.713586098846368,-0.2709023623265693
1,300.0,315.0,0.75,0.8333333333333333,115,107.53203921319164,8.389994293876464,0.8901032021271982
1,300.0,315.0,0.8333333333333333,0.9166666666666666,116,114.36449212622938,8.482395599910456,0.19281202515335244
1,300.0,315.0,0.9166666666666666,1.0,133,133.6350292247301,9.153052658705182,-0.06937895458583793
1,315.0,330.0,0.0,0.08333333333333333,89,105.15204546315661,8.170873223870005,-1.9767832666857177
1,315.0,330.0,0.08333333333333333,0.16666666666666666,120,109.30963209553252,8.349253311394602,1.2803980794160184
1,315.0,330.0,0.16666666666666666,0.25,78,74.86290046882692,7.0073645433997855,0.44768607537735455
1,315.0,330.0,0.25,0.3333333333333333,94,98.46325292593274,8.067713394554795,-0.5532240311046689
1,315.0,330.0,0.3333333333333333,0.41666666666666663,106,107.07847172671323,8.507894682594298,-0.1267612925345211
1,315.0,330.0,0.41666666666666663,0.5,119,118.24295214194657,8.606739779337781,0.08795988695636786
1,315.0,330.0,0.5,0.5833333333333333,80,85.53993261834562,7.48773325371914,-0.7398677851663512
1,315.0,330.0,0.5833333333333333,0.6666666666666666,101,100.07158319213808,8.087367864381356,0.1147983897147655
1,315.0,330.0,0.6666666666666666,0.75,109,111.69625905152216,8.441221237794608,-0.3194157546126109
1,315.0,330.0,0.75,0.8333333333333333,90,77.36862626151303,7.238977334277219,1.7449113535245184
1,315.0,330.0,0.8333333333333333,0.9166666666666666,73,81.55668271375185,7.490555885942286,-1.142329467137465
1,315.0,330.0,0.9166666666666666,1.0,94,97.08564927738915,7.989053777739581,-0.3862346359448595
1,330.0,345.0,0.0,0.08333333333333333,110,104.97298936671487,8.185559318424755,0.6141315990429519
1,330.0,345.0,0.08333333333333333,0.16666666666666666,97,99.16496063268104,8.038182052116463,-0.26933461056794644
1,330.0,345.0,0.16666666666666666,0.25,111,103.36043307273793,8.247676412422448,0.9262689932591848
1,330.0,345.0,0.25,0.3333333333333333,99,107.43453241022918,8.188504941821298,-1.030045468636325
1,330.0,345.0,0.3333333333333333,0.41666666666666663,74,83.41022119846562,7.574969264818699,-1.2422784660223762
1,330.0,345.0,0.41666666666666663,0.5,87,81.82782556892248,7.298256469081282,0.7086863078858895
1,330.0,345.0,0.5,0.5833333333333333,83,92.22590139858283,7.986180137303829,-1.1552333205568717
1,330.0,345.0,0.5833333333333333,0.6666666666666666,85,80.25204021036966,7.282546535231292,0.651964222495634
1,330.0,345.0,0.6666666666666666,0.75,104,93.90728635432379,7.797571371245442,1.2943406562323245
1,330.0,345.0,0.75,0.8333333333333333,91,91.03555047720118,7.860633076250973,-0.004522597207671654
1,330.0,345.0,0.8333333333333333,0.9166666666666666,63,68.021414215807,6.804718797831734,-0.737931186430074
1,330.0,345.0,0.9166666666666666,1.0,79,83.04339181008999,7.4619402191993895,-0.5418686951801674
