segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
9,0.10256817,0.13796899,1420,1439,1429.5232517482518,2.410115467556339e-06,2.3660295015958886e-06,2.4025886907068184e-06,4.205975840916401e-08,1.4870370193093895e-08,0.9817079444724073,0.9968770057074683,-2.964685168424726,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1440,1459,1449.5229310344828,2.3650684234631783e-06,2.319540354499722e-06,2.3553130202905183e-06,4.64488595438762e-08,1.6422151780928175e-08,0.9807497878235635,0.9958752131329989,-2.77235709246886,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1460,1479,1469.522619047619,2.3211057994138045e-06,2.2719013708419773e-06,2.3069625934444194e-06,4.18996424077611e-08,1.4813760637909657e-08,0.97880129868089,0.9939066948292676,-3.3215352788885273,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1480,1499,1489.5223154362416,2.2780871751602637e-06,2.23234130171309e-06,2.2668965377423235e-06,3.2936541398149175e-08,1.1644825885731366e-08,0.9799191734425371,0.9950877044829713,-3.9284291492264485,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1500,1519,1509.5220198675497,2.2360082820032382e-06,2.195966845314563e-06,2.2298527016539512e-06,4.312005191486791e-08,1.5245240557059535e-08,0.9820924470580217,0.9972470672855593,-2.626487692260997,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1520,1539,1529.5217320261438,2.194986253647295e-06,2.1554045801572362e-06,2.188712370478491e-06,3.7851912670896964e-08,1.3382672065236121e-08,0.9819672339978038,0.9971417209750726,-2.957680894899856,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1540,1559,1549.5214516129033,2.1548929026081707e-06,2.1179213632426654e-06,2.1505045066940254e-06,4.868985639742674e-08,1.7214463816809826e-08,0.9828429805858301,0.9979635201782725,-2.1477020579289157,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1560,1579,1569.521178343949,2.1156748246360956e-06,2.083415145572612e-06,2.1156907908665306e-06,2.908369976624312e-08,1.0282640663352059e-08,0.9847520617592865,1.0000075466372473,-3.1372951870679375,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1580,1599,1589.5209119496856,2.0774111967448305e-06,2.040965650918478e-06,2.072628546273895e-06,2.4466249323005965e-08,8.650125403249147e-09,0.9824562677415717,0.9976977834342909,-4.213296816790971,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1600,1619,1609.520652173913,2.0400889898708574e-06,2.002314020165074e-06,2.0331941085189594e-06,3.929781993210727e-08,1.3893877479920461e-08,0.9814836657158889,0.9966203036308066,-2.7188212765209805,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1620,1639,1629.520398773006,2.0036135483157144e-06,1.9721359962700183e-06,2.0026491906657476e-06,3.1626387809728216e-08,1.1181616642347191e-08,0.9842896091054301,0.9995186907920555,-2.8151163693525145,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1640,1659,1649.5201515151516,1.967960784234352e-06,1.9294034309332982e-06,1.959161488089689e-06,3.843540462395809e-08,1.3588967623624774e-08,0.9804074585174953,0.995528723836798,-2.837401219061034,painting-pair-model,scale_dependent_camb
