n_realizations,seeds,segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,measured_uu,measured_uu_particle_shot,measured_uu_clustering,measured_2uh,measured_hh,measured_hh_parallel,measured_hh_residual,measured_coherent_total,measured_orthogonal_total,measured_total,cross_correlation,cross_correlation_jackknife_sem,linear_theory,corrected_two_halo_theory,one_halo_theory,particle_shot_theory,coherent_over_linear,coherent_over_linear_jackknife_sem,corrected_two_halo_over_linear,measured_total_over_baseline_total,measured_total_over_corrected_total,decomposition_valid,linear_power_evolution,two_halo_model
8,1386;2281;3253;4253;5237;6211;7213;8231,9,0.10256817,0.13796899,500,512,506.02764067127345,6.517744229791265e-07,3.932178008344614e-07,2.585566221446651e-07,2.6659580020055043e-07,4.9075466247659225e-06,6.872123414886425e-08,4.8388253906170586e-06,5.938736564940798e-07,5.23204319145152e-06,5.8259168479456e-06,0.11833501167491188,0.004510265998187926,1.4110817052831652e-06,2.3618334954820126e-06,5.058798001662641e-06,4.0015626923146877e-07,0.4208641174147359,0.010546012280820334,1.6737751518138049,0.8480183900270258,0.7449271124570005,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,20,39,30.608333333333334,0.00013178220073935794,7.736910395602463e-07,0.0001310085096997977,0.00013903285662787823,4.622042569014511e-05,3.688717486063043e-05,9.333250829514677e-06,0.00030692854118830634,1.0106941869074923e-05,0.0003170354830573812,0.8933481178010969,0.0015727998615263803,0.00031827336541133324,0.0003283069869940931,1.344315995007544e-07,7.854859223690332e-07,0.9643550939037423,0.009706794393565846,1.0315251688428044,0.9932398330691897,0.9629695468646289,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,40,59,50.165,6.489655750340748e-05,7.736910395602463e-07,6.412286646384722e-05,7.018250164301105e-05,2.885539708088809e-05,1.920369366070182e-05,9.651703420186268e-06,0.0001535090617675601,1.0425394459746514e-05,0.00016393445622730663,0.815790901258525,0.0027940722788979138,0.00015670253336142753,0.0001689212619085853,6.987662492941747e-07,7.854859223690332e-07,0.9796208043012182,0.017136997605654628,1.0779740332530285,1.0363347082048997,0.9620255372141627,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,60,79,69.975,3.6504146385029276e-05,7.736910395602463e-07,3.573045534546903e-05,4.063534848731903e-05,2.1457631662820826e-05,1.1553390033239902e-05,9.904241629580924e-06,8.791919386602798e-05,1.067793266914117e-05,9.859712653516912e-05,0.7337765432922301,0.002553313121640016,9.003316262484787e-05,0.00010269346225070776,1.927912297580565e-06,7.854859223690333e-07,0.9765201099551681,0.009365762226106389,1.1406181817539067,1.0630812144092547,0.9353957237215703,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,80,99,89.86944444444444,2.287980482877011e-05,7.736910395602463e-07,2.210611378920986e-05,2.578800475937161e-05,1.7332213340175474e-05,7.520783569317077e-06,9.811429770858398e-06,5.541490211789855e-05,1.0585120810418645e-05,6.60000229283172e-05,0.6587255858593678,0.004273252516457952,5.7280550676777385e-05,6.946986895854941e-05,3.7081395780894165e-06,7.854859223690332e-07,0.9674296329760111,0.01182945315290525,1.2128002984914354,1.0684079823089347,0.8923324054800549,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,100,119,109.80227272727272,1.5640516802091298e-05,7.736910395602463e-07,1.4866825762531051e-05,1.813018517855249e-05,1.5326365129490616e-05,5.527467999205284e-06,9.798897130285333e-06,3.852447894028882e-05,1.057258816984558e-05,4.9097067110134406e-05,0.6005422054716266,0.004579028359265572,3.9098005409562166e-05,5.0354664370916645e-05,5.690631510827677e-06,7.854859223690332e-07,0.98533105555474,0.011500160635735314,1.2879087780422027,1.0773014168485588,0.8639167991628933,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,120,139,129.75576923076923,1.121886589282638e-05,7.736910395602463e-07,1.0445174853266134e-05,1.3289745664477588e-05,1.4182068341774594e-05,4.227247085559172e-06,9.954821256215422e-06,2.7962167603302894e-05,1.0728512295775669e-05,3.869067989907856e-05,0.5459577430615568,0.006580394622012831,2.8090285872857877e-05,3.821398657539997e-05,7.5308544315344995e-06,7.854859223690333e-07,0.9954390542647066,0.016063767371477206,1.3603986356124655,1.0627373066125587,0.8315153245723759,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,140,159,149.72166666666666,8.352367408633059e-06,7.736910395602463e-07,7.578676369072813e-06,9.562040659139988e-06,1.3310917560332913e-05,3.0161144609686078e-06,1.0294803099364305e-05,2.015683148918141e-05,1.1068494138924551e-05,3.1225325628105955e-05,0.47601420464211897,0.0034266827558724284,2.0983487131679384e-05,2.9931142834133022e-05,9.025360072735523e-06,7.854859223690331e-07,0.9606044678222264,0.007414637238908015,1.4264141439553724,1.0139958381156549,0.785701132428832,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,160,179,169.6955882352941,6.32670730539202e-06,7.736910395602463e-07,5.553016265831774e-06,7.150690687624408e-06,1.2596197271431879e-05,2.3020091632317334e-06,1.0294188108200146e-05,1.5005716116687914e-05,1.1067879147760392e-05,2.6073595264448308e-05,0.4274977144850872,0.0059803242955145525,1.616170993646801e-05,2.3982010300228737e-05,1.0118098142074381e-05,7.854859223690332e-07,0.9284732974218489,0.012778978310497794,1.4838782773915926,0.9633590259012254,0.7474029248832992,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,180,199,189.675,4.999500103572053e-06,7.736910395602463e-07,4.225809064011807e-06,5.299909808854533e-06,1.2252140332030702e-05,1.6617553914827099e-06,1.0590384940547992e-05,1.1187474264349049e-05,1.1364075980108239e-05,2.2551550244457286e-05,0.3682795188073529,0.003152539985085284,1.2758967837959182e-05,1.9548882753921108e-05,1.084670407370334e-05,7.854859223690333e-07,0.8768322333304434,0.010786152601470393,1.5321680407220137,0.9245789149456624,0.7232448487347826,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,200,219,209.65833333333333,4.047173420670911e-06,7.736910395602463e-07,3.2734823811106644e-06,4.16198419131968e-06,1.2003038118566031e-05,1.3229116879283219e-06,1.0680126430637709e-05,8.758378260358665e-06,1.1453817470197955e-05,2.0212195730556626e-05,0.33198604921617497,0.005969563682202859,1.027957509351102e-05,1.6155775507742123e-05,1.1286867683174224e-05,7.854859223690332e-07,0.8520175377567298,0.014098239275942878,1.571638453999957,0.90427076798128,0.7160302990481892,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,220,239,229.64456521739132,3.2480297963361647e-06,7.736910395602463e-07,2.4743387567759183e-06,3.1079942561487746e-06,1.1810034191815126e-05,9.759807817140144e-07,1.0834053410101112e-05,6.558313794638707e-06,1.1607744449661358e-05,1.8166058244300064e-05,0.2874716723670738,0.005315946750545262,8.423819217556661e-06,1.350484518453929e-05,1.1516614712820215e-05,7.854859223690333e-07,0.7785439864343331,0.012627546742703676,1.603173671675303,0.8764898433153645,0.7039212765120283,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,240,259,249.633,2.736870658797435e-06,7.736910395602463e-07,1.9631796192371887e-06,2.4122910835931633e-06,1.1682902272732297e-05,7.41036150610121e-07,1.0941866122122176e-05,5.116506853440473e-06,1.1715557161682422e-05,1.683206401512289e-05,0.25185137462188123,0.0027805304188411296,7.004006774309044e-06,1.1401409159951412e-05,1.160029109359004e-05,7.854859223690332e-07,0.7305114084423804,0.011087433725907678,1.6278409669408378,0.8680893091531551,0.707610555138669,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,260,279,269.6231481481482,2.308835004788805e-06,7.736910395602463e-07,1.5351439652285588e-06,1.8154792011367866e-06,1.1575530642997857e-05,5.367517321526173e-07,1.103877891084524e-05,3.887374898517963e-06,1.1812469950405486e-05,1.5699844848923452e-05,0.21533581719723463,0.004064402025464397,5.896835988525183e-06,9.710331807704737e-06,1.1585033392676546e-05,7.854859223690332e-07,0.6592306291174647,0.008045800988344284,1.6467020325137653,0.8594481570002946,0.7110162901622757,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,280,299,289.6146551724138,1.982571371028804e-06,7.736910395602463e-07,1.2088803314685578e-06,1.3835129785390209e-06,1.1502862870186648e-05,3.9584318479659583e-07,1.1107019685390053e-05,2.988236494804175e-06,1.1880710724950299e-05,1.4868947219754473e-05,0.18550627929094404,0.005022121103647864,5.018961149795344e-06,8.335067113132782e-06,1.1503012303568822e-05,7.854859223690332e-07,0.5953894452691719,0.010459794572217712,1.660715607147638,0.859106290354911,0.7209688031770997,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,300,319,309.60725806451615,1.740169297089434e-06,7.736910395602463e-07,9.664782575291876e-07,1.0957064491580624e-06,1.1375052377605588e-05,3.1055344840241074e-07,1.1064498929203176e-05,2.3727381550896607e-06,1.1838189968763423e-05,1.4210928123853083e-05,0.16523097876979453,0.006514364507436552,4.31273519185346e-06,7.205298150938619e-06,1.1375312150106487e-05,7.854859223690331e-07,0.5501701471427329,0.0180254859252888,1.6707026586165237,0.8626521035790643,0.733804477676388,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,320,339,329.6007575757576,1.5351061398496738e-06,7.736910395602463e-07,7.614151002894275e-07,8.136321781636219e-07,1.1137905156868319e-05,2.1735756261323246e-07,1.0920547594255087e-05,1.7924048410662819e-06,1.1694238633815333e-05,1.3486643474881615e-05,0.13969653045816674,0.004110418415660957,3.7373735801186637e-06,6.268875763425832e-06,1.1215546633910663e-05,7.854859223690332e-07,0.47958942359981366,0.00982248727955647,1.6773479099798183,0.8569256224549274,0.7381888972226103,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,340,359,349.595,1.3867479029621334e-06,7.736910395602463e-07,6.130568634018871e-07,6.336724750778738e-07,1.1015116654246125e-05,1.637453349119795e-07,1.0851371319334145e-05,1.4104746733917405e-06,1.1625062358894391e-05,1.3035537032286133e-05,0.12192420079181467,0.004379241153474542,3.263296179643972e-06,5.486317863411473e-06,1.1032604252373557e-05,7.854859223690332e-07,0.4322239219933829,0.008970696814965429,1.6812197120305623,0.8643460704456142,0.7533073077995156,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,360,379,369.58986486486486,1.2580464584483924e-06,7.736910395602463e-07,4.843554188881461e-07,5.067538000655368e-07,1.0765739578719616e-05,1.3254699125197859e-07,1.0633192587467637e-05,1.1236562102056614e-06,1.1406883627027883e-05,1.2530539837233545e-05,0.11095911952848167,0.0060419165721331694,2.890057670214818e-06,4.863086696046154e-06,1.0832494235603836e-05,7.854859223690332e-07,0.38880061868182025,0.014656708212970538,1.6826953822290613,0.8636963857984945,0.7602990721549002,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,380,399,389.5852564102564,1.157751703785423e-06,7.736910395602463e-07,3.840606642251766e-07,4.1559290016597374e-07,1.0634671043960836e-05,1.1242850072710125e-07,1.0522242543233734e-05,9.120820651182516e-07,1.129593358279398e-05,1.2208015647912232e-05,0.1028196637542234,0.004015678421652586,2.561622754523598e-06,4.3097239820174925e-06,1.0619482836143727e-05,7.85485922369033e-07,0.35605635666204,0.008257607116002149,1.682419464149006,0.874086969359512,0.7768536012432594,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,400,419,409.5810975609756,1.0866279608750203e-06,7.736910395602463e-07,3.1293692131477396e-07,3.0944656682288075e-07,1.0520100388606927e-05,7.649878553491959e-08,1.0443601603072007e-05,6.988822736725743e-07,1.1217292642632254e-05,1.1916174916304828e-05,0.08527413607530933,0.0044270464198334775,2.277264724044591e-06,3.827160824048637e-06,1.0396758115709155e-05,7.854859223690332e-07,0.30689549014367884,0.011577738494793119,1.6805954896852378,0.885335053968601,0.7939138843787782,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,420,439,429.57732558139537,1.0261238324149312e-06,7.736910395602463e-07,2.524327928546849e-07,2.3527853928425983e-07,1.0329297578906428e-05,5.4822503865019974e-08,1.0274475075041408e-05,5.425338360039648e-07,1.1048166114601654e-05,1.159069995060562e-05,0.07285242941242294,0.004463995753610221,2.034796815065382e-06,3.413281758554902e-06,1.0166816792218043e-05,7.854859223690332e-07,0.2666280151350306,0.011691503254966335,1.6774558193149258,0.8924779489170352,0.8068380351858077,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,440,459,449.5738888888889,9.792402308435543e-07,7.736910395602463e-07,2.0554919128330797e-07,2.213598609463344e-07,1.0050956729481077e-05,5.959666848146784e-08,9.991360060999609e-06,4.865057207111102e-07,1.0765051100559855e-05,1.1251556821270966e-05,0.07700293694705652,0.004212469293514482,1.8266245789637694e-06,3.056380264053788e-06,9.931695005028882e-06,7.854859223690331e-07,0.26634138525996476,0.010383545388962011,1.6732394271118645,0.8969811286985161,0.8168952578694049,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,460,479,469.5707446808511,9.326587258128696e-07,7.736910395602463e-07,1.589676862526233e-07,1.6079064608815772e-07,9.83617925761959e-06,4.065862767286227e-08,9.795520629946729e-06,3.604169600136433e-07,1.0569211669506975e-05,1.0929628629520617e-05,0.06429291851687575,0.005573990058300913,1.646770749393576e-06,2.7470609405987385e-06,9.69310672256467e-06,7.854859223690333e-07,0.21886286245147785,0.012761898303104199,1.6681501912821473,0.9013856553473627,0.8263961065392299,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,480,499,489.5678571428571,9.137868909696172e-07,7.736910395602463e-07,1.4009585140937084e-07,1.3912199484402317e-07,9.683220051088134e-06,3.4538726976332475e-08,9.648681324111802e-06,3.1375657322972643e-07,1.0422372363672048e-05,1.0736128936901775e-05,0.05972322655858802,0.007688187749744069,1.490483248381274e-06,2.4777235937195256e-06,9.452525605655986e-06,7.854859223690332e-07,0.21050660822285586,0.019047638069892132,1.6623625903950514,0.9153884741031886,0.8443183845928385,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,10,0.06779888,0.10256817,500,512,506.02764067127345,8.810995147418675e-07,7.736910395602463e-07,1.0740847518162118e-07,8.626210492495978e-08,9.39927835364621e-06,1.731974765841857e-08,9.381958605987792e-06,2.1099032776499953e-07,1.0155649645548038e-05,1.0366639973313037e-05,0.04292630673474739,0.011195236107376647,1.3763967531203662e-06,2.280912339340099e-06,9.253912521293342e-06,7.854859223690331e-07,0.1532917941623104,0.022766780002915498,1.6571619586933395,0.9080961767984956,0.8414268240388231,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,20,39,30.608333333333334,0.00018114600070760485,2.029640409298417e-06,0.00017911636029830643,0.0002005830566740441,8.430937930811562e-05,5.615562218562343e-05,2.815375712249219e-05,0.000435855039157974,3.0183397531790606e-05,0.0004660384366897646,0.8161287473309439,0.005917887193074726,0.0004659511118874478,0.0005012660150329788,2.500124355616934e-06,2.0891477362372467e-06,0.9354093767314721,0.026229011732765907,1.07579100520327,0.9904323891363691,0.9212880611342854,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,40,59,50.165,7.784741822113423e-05,2.029640409298417e-06,7.581777781183581e-05,9.133859829723459e-05,5.602357472882836e-05,2.7509179837770222e-05,2.8514394891058138e-05,0.0001946655559468406,3.0544035300356555e-05,0.00022520959124719715,0.7007343593214022,0.004703025164708313,0.0002003043852680698,0.0002363392465809476,9.335468946328016e-06,2.0891477362372463e-06,0.9718486976024879,0.01715317400018836,1.1799005112376941,1.0636690730715535,0.9089686780015706,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,60,79,69.975,4.124948666001222e-05,2.029640409298417e-06,3.92198462507138e-05,4.940008194250379e-05,4.3069488061927235e-05,1.555569647268616e-05,2.7513791589241075e-05,0.00010417562466590375,2.954343199853949e-05,0.00013371905666444326,0.6009798008123556,0.006967327541101381,0.00010701266274623366,0.00013894264792919974,1.8196428749736262e-05,2.0891477362372467e-06,0.9734887628480231,0.01720130678613384,1.2983757656669455,1.0504391692372412,0.8397949368309408,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,80,99,89.86944444444444,2.39855130090089e-05,2.029640409298417e-06,2.195587259971048e-05,2.867650831600584e-05,3.817443586072754e-05,9.363578303064071e-06,2.8810857557663468e-05,5.999595921878039e-05,3.0840497966961885e-05,9.083645718574226e-05,0.49526154646612414,0.0076822263958197055,6.491235520657836e-05,9.146193684901943e-05,2.5588464196161073e-05,2.0891477362372467e-06,0.9242610136059316,0.018227912933676906,1.409006599097339,0.9810615555073865,0.7624374786948166,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,100,119,109.80227272727272,1.576533606643741e-05,2.029640409298417e-06,1.3735695657138993e-05,1.8317948924123236e-05,3.525148460924823e-05,6.107212571581517e-06,2.9144272037666713e-05,3.816085715284374e-05,3.117391244696513e-05,6.933476959980887e-05,0.4162294568880413,0.006958363460981848,4.283724457043675e-05,6.426081628657883e-05,3.029881229640868e-05,2.0891477362372467e-06,0.8908336083591072,0.01720314440717854,1.5001155403661777,0.9216959922627791,0.7173890062591226,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,120,139,129.75576923076923,1.0906091534070542e-05,2.029640409298417e-06,8.876451124772125e-06,1.1521600296154125e-05,3.379083914262795e-05,3.738748502030046e-06,3.0052090640597905e-05,2.4136799922956294e-05,3.2081731049896325e-05,5.6218530972852616e-05,0.332631701662913,0.007395624577903915,2.9999442538728768e-05,4.7073367124622655e-05,3.2706945762185115e-05,2.0891477362372467e-06,0.8045749480776551,0.02027511206200827,1.5691413953393214,0.8676296919685824,0.6866850049458851,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,140,159,149.72166666666666,7.828458002038769e-06,2.029640409298417e-06,5.798817592740352e-06,7.5613451489896434e-06,3.334504202796003e-05,2.464896487420398e-06,3.088014554053963e-05,1.582505922915039e-05,3.290978594983805e-05,4.8734845178988446e-05,0.2718840361166008,0.009340488072475664,2.1959556367794454e-05,3.553921222041302e-05,3.359319523391851e-05,2.0891477362372463e-06,0.7206456708004894,0.023027205592144554,1.618393906742774,0.8454760467426591,0.6842710054363143,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,160,179,169.6955882352941,6.048871790517067e-06,2.029640409298417e-06,4.01923138121865e-06,4.917366620662849e-06,3.3119753646015575e-05,1.5040496669961265e-06,3.161570397901945e-05,1.0440647668877627e-05,3.3645344388317865e-05,4.4085992057195496e-05,0.21310200706420482,0.004852326423487217,1.663495486392091e-05,2.7477437861753743e-05,3.3595417635781555e-05,2.0891477362372467e-06,0.6276330626854935,0.010182829331415422,1.6517891443967059,0.8426298990966591,0.6979828029523744,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,180,199,189.675,4.809460937948281e-06,2.029640409298417e-06,2.779820528649864e-06,3.4045778666517643e-06,3.22973765183831e-05,1.0424369424781538e-06,3.125493957590495e-05,7.2268353377797825e-06,3.3284579985203366e-05,4.051141532298315e-05,0.17965581287515853,0.005635461226135964,1.2951763327640095e-05,2.1669510232445638e-05,3.311080214122886e-05,2.0891477362372467e-06,0.5579808057762405,0.018498675038727302,1.6730934378797038,0.8413286387219793,0.7123580080536486,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,200,219,209.65833333333333,3.9981843673184825e-06,2.029640409298417e-06,1.9685439580200657e-06,2.220359171493421e-06,3.1256308016824815e-05,6.260966170389043e-07,3.063021139978591e-05,4.814999746552391e-06,3.265985180908433e-05,3.7474851555636715e-05,0.1415310861512946,0.007556077117625146,1.0312338453590373e-05,1.7379907260756144e-05,3.2356580276212436e-05,2.0891477362372467e-06,0.4669163806271299,0.019081122916426392,1.6853507416356281,0.8372759262080849,0.7230948807107329,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,220,239,229.64456521739132,3.3785179277601755e-06,2.029640409298417e-06,1.3488775184617586e-06,1.4875409281359776e-06,3.067192761324639e-05,4.101147032613953e-07,3.0261812909984997e-05,3.2465331498591316e-06,3.229145331928342e-05,3.553798646914255e-05,0.11563309089197064,0.005695061374349469,8.365025954088591e-06,1.4144102774739339e-05,3.1446977040557004e-05,2.0891477362372467e-06,0.3881079589803683,0.015504632916663817,1.6908617919859645,0.848138675173654,0.7453401188308613,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,240,259,249.633,2.969853681590011e-06,2.029640409298417e-06,9.402132722915943e-07,9.559229638918929e-07,2.9629579532522025e-05,2.429737857956078e-07,2.938660574672642e-05,2.139110021979095e-06,3.1416246156024836e-05,3.3555356178003933e-05,0.09055594478341732,0.006269740259157006,6.893119219622673e-06,1.1658598497270883e-05,3.0444521168557036e-05,2.0891477362372467e-06,0.3103254062238879,0.012912780717814628,1.6913385835663917,0.851080135468178,0.7593037911522921,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,260,279,269.6231481481482,2.7397065737855674e-06,2.029640409298417e-06,7.100661644871505e-07,6.664828193080964e-07,2.889066797344727e-05,1.5639364704615039e-07,2.873427432640112e-05,1.5329426308413972e-06,3.076391473569954e-05,3.229685736654093e-05,0.07357508323692998,0.009660935997028492,5.757415865153961e-06,9.718889554969407e-06,2.9386678305918445e-05,2.0891477362372463e-06,0.26625532474027813,0.02504118646166589,1.6880645384315156,0.8674199643142113,0.7840048632061649,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,280,299,289.6146551724138,2.5394810535649403e-06,2.029640409298417e-06,5.098406442665234e-07,4.279700194949367e-07,2.8066492183156002e-05,8.981156153703439e-08,2.797668062161897e-05,1.0276222252984946e-06,3.0006321030917385e-05,3.103394325621587e-05,0.05656816034841482,0.00673994217568927,4.865429835112415e-06,8.183727551961209e-06,2.8298193423693968e-05,2.0891477362372463e-06,0.2112089291438218,0.01666179916221037,1.682015326354434,0.8803263510995801,0.8045912206380565,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,300,319,309.60725806451615,2.3945865617329916e-06,2.029640409298417e-06,3.649461524345747e-07,3.9040208729825777e-07,2.710236970627648e-05,1.044084098092802e-07,2.69979612964672e-05,8.597566495421127e-07,2.9027601705765618e-05,2.9887358355307726e-05,0.06206747929430156,0.012202577486487393,4.155916543731126e-06,6.956845752794928e-06,2.719684389504902e-05,2.0891477362372463e-06,0.20687534037202654,0.02913600510705788,1.6739618516374648,0.8937097189219281,0.8246417916615723,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,320,339,329.6007575757576,2.303150398492445e-06,2.029640409298417e-06,2.735099891940283e-07,2.848420897404673e-07,2.5838185746044744e-05,7.416092582834256e-08,2.57640248202164e-05,6.325130047628381e-07,2.7793665229514818e-05,2.8426178234277653e-05,0.05357430717955443,0.008029515603721366,3.61286860434547e-06,6.015146314186174e-06,2.609614204495753e-05,2.0891477362372467e-06,0.17507224148757222,0.019879023105927412,1.664922523601136,0.8939567471053307,0.8311642037253684,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,340,359,349.595,2.2242349449121045e-06,2.029640409298417e-06,1.9459453561368764e-07,2.513180108949155e-07,2.471622779223932e-05,8.114403418496375e-08,2.4635083758054356e-05,5.270565806935669e-07,2.6664724167352773e-05,2.7191780748046337e-05,0.05729770183929438,0.005246130658212874,3.1361232966748224e-06,5.188694611926383e-06,2.500659969020812e-05,2.0891477362372467e-06,0.16805990416652175,0.01637990958172608,1.6544931818936668,0.8994408912727685,0.8422564873733137,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,11,0.03362193,0.06779888,360,379,369.58986486486486,2.1690543239861434e-06,2.029640409298417e-06,1.3941391468772655e-07,1.6344746529884314e-07,2.3744947920968897e-05,4.790603931547233e-08,2.3697041881653426e-05,3.50767419302042e-07,2.5726682290951843e-05,2.6077449710253887e-05,0.04491687387258757,0.009078861450984752,2.7420988887589167e-06,4.506396031385397e-06,2.393635196222924e-05,2.0891477362372467e-06,0.12791931784079477,0.01892965709267685,1.6434112022214513,0.9064868459974232,0.8541051607469378,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
